  46.500  1.57E-0040  -50.2391    0.0000  -57.7718
  47.000  4.59E-0042  -50.2313    0.0000  -57.8256
  47.500  1.33E-0043  -50.2239    0.0000  -57.8876
  48.000  3.88E-0045  -50.2170    0.0000  -57.9516
  48.500  1.12E-0046  -50.2106    0.0000  -58.0230
  49.000  3.26E-0048  -50.2046    0.0000  -58.1136
  49.500  9.38E-0050  -50.1989    0.0000  -58.2449
  50.000  2.67E-0051  -50.1935    0.0000  -58.7288
  50.500  7.62E-0053  -50.1885    0.0000  -58.7288
  51.000  2.16E-0054  -50.1838    0.0000  -58.7288
  51.500  6.13E-0056  -50.1793    0.0000  -58.7288
  52.000  1.73E-0057  -50.1751    0.0000  -58.7288
  52.500  4.87E-0059  -50.1711    0.0000  -58.7288
  53.000  1.36E-0060  -50.1673    0.0000  -58.7288
  53.500  3.81E-0062  -50.1637    0.0000  -58.7288
  54.000  1.06E-0063  -50.1604    0.0000  -58.7288
  54.500  2.94E-0065  -50.1572    0.0000  -58.7288
  55.000  8.11E-0067  -50.1542    0.0000  -58.7288
  55.500  2.23E-0068  -50.1514    0.0000  -58.7288
  56.000  6.10E-0070  -50.1487    0.0000  -58.7288
  56.500  1.66E-0071  -50.1461    0.0000  -58.7288
  57.000  4.51E-0073  -50.1437    0.0000  -58.7288
  57.500  1.21E-0074  -50.1415    0.0000  -58.7288
  58.000  3.27E-0076  -50.1393    0.0000  -58.7288
  58.500  8.73E-0078  -50.1373    0.0000  -58.7288
  59.000  2.32E-0079  -50.1353    0.0000  -58.7288
  59.500  6.15E-0081  -50.1335    0.0000  -58.7288
  60.000  1.62E-0082  -50.1318    0.0000  -58.7288
  60.500  4.24E-0084  -50.1302    0.0000  -58.7288
  61.000  1.10E-0085  -50.1286    0.0000  -58.7288
  61.500  2.87E-0087  -50.1272    0.0000  -58.7288
  62.000  7.42E-0089  -50.1258    0.0000  -58.7288
  62.500  1.91E-0090  -50.1245    0.0000  -58.7288
  63.000  4.88E-0092  -50.1232    0.0000  -58.7288
  63.500  1.24E-0093  -50.1220    0.0000  -58.7288
  64.000  3.15E-0095  -50.1209    0.0000  -58.7288
  64.500  7.95E-0097  -50.1199    0.0000  -58.7288
  65.000  2.00E-0098  -50.1188    0.0000  -58.7288
  65.500  4.99E-0100  -50.1179    0.0000  -58.7288
  66.000  1.24E-0101  -50.1170    0.0000  -58.7288
  66.500  3.08E-0103  -50.1161    0.0000  -58.7288
  67.000  7.61E-0105  -50.1153    0.0000  -58.7288
  67.500  1.87E-0106  -50.1145    0.0000  -58.7288
  68.000  4.58E-0108  -50.1138    0.0000  -58.7288
  68.500  1.12E-0109  -50.1131    0.0000  -58.7288
  69.000  2.72E-0111  -50.1124    0.0000  -58.7288
  69.500  6.59E-0113  -50.1118    0.0000  -58.7288
  70.000  1.59E-0114  -50.1112    0.0000  -58.7288
  70.500  3.83E-0116  -50.1106    0.0000  -58.7288
  71.000  9.20E-0118  -50.1101    0.0000  -58.7288
  71.500  2.20E-0119  -50.1096    0.0000  -58.7288
  72.000  5.26E-0121  -50.1091    0.0000  -58.7288
  72.500  1.25E-0122  -50.1086    0.0000  -58.7288
  73.000  2.98E-0124  -50.1082    0.0000  -58.7288
  73.500  7.06E-0126  -50.1077    0.0000  -58.7288
  74.000  1.67E-0127  -50.1073    0.0000  -58.7288
  74.500  3.95E-0129  -50.1069    0.0000  -58.7288
  75.000  9.33E-0131  -50.1066    0.0000  -58.7288
  75.500  2.20E-0132  -50.1062    0.0000  -58.7288
  76.000  5.18E-0134  -50.1059    0.0000  -58.7288
  76.500  1.21E-0135  -50.1055    0.0000  -58.7288
  77.000  2.87E-0137  -50.1052    0.0000  -58.7288
  77.500  6.74E-0139  -50.1049    0.0000  -58.7288
  78.000  1.58E-0140  -50.1047    0.0000  -58.7288
  78.500  3.71E-0142  -50.1044    0.0000  -58.7288
  79.000  8.71E-0144  -50.1041    0.0000  -58.7288
  79.500  2.04E-0145  -50.1039    0.0000  -58.7288
  80.000  4.79E-0147  -50.1036    0.0000  -58.7288
  80.500  1.12E-0148  -50.1034    0.0000  -58.7288
  81.000  2.63E-0150  -50.1032    0.0000  -58.7288
  81.500  6.17E-0152  -50.1030    0.0000  -58.7288
  82.000  1.44E-0153  -50.1028    0.0000  -58.7288
  82.500  3.38E-0155  -50.1026    0.0000  -58.7288
  83.000  7.92E-0157  -50.1024    0.0000  -58.7288
  83.500  1.85E-0158  -50.1022    0.0000  -58.7288
  84.000  4.33E-0160  -50.1020    0.0000  -58.7288
  84.500  1.01E-0161  -50.1018    0.0000  -58.7288
  85.000  2.36E-0163  -50.1017    0.0000  -58.7288
  85.500  5.51E-0165  -50.1015    0.0000  -58.7288
  86.000  1.28E-0166  -50.1014    0.0000  -58.7288
  86.500  2.99E-0168  -50.1012    0.0000  -58.7288
  87.000  6.95E-0170  -50.1011    0.0000  -58.7288
  87.500  1.61E-0171  -50.1009    0.0000  -58.7288
  88.000  3.73E-0173  -50.1008    0.0000  -58.7288
  88.500  8.63E-0175  -50.1007    0.0000  -58.7288
  89.000  1.99E-0176  -50.1005    0.0000  -58.7288
  89.500  4.59E-0178  -50.1004    0.0000  -58.7288
  90.000  1.05E-0179  -50.1003    0.0000  -58.7288
  90.500  2.41E-0181  -50.1002    0.0000  -58.7288
  91.000  5.52E-0183  -50.1001    0.0000  -58.7288
  91.500  1.26E-0184  -50.0999    0.0000  -58.7288
  92.000  2.86E-0186  -50.0998    0.0000  -58.7288
  92.500  6.48E-0188  -50.0997    0.0000  -58.7288
  93.000  1.46E-0189  -50.0996    0.0000  -58.7288
  93.500  3.30E-0191  -50.0995    0.0000  -58.7288
  94.000  7.39E-0193  -50.0994    0.0000  -58.7288
  94.500  1.65E-0194  -50.0993    0.0000  -58.7288
  95.000  3.68E-0196  -50.0992    0.0000  -58.7288
  95.500  8.17E-0198  -50.0991    0.0000  -58.7288
  96.000  1.81E-0199  -50.0991    0.0000  -58.7288
  96.500  3.97E-0201  -50.0990    0.0000  -58.7288
  97.000  8.71E-0203  -50.0989    0.0000  -58.7288
  97.500  1.90E-0204  -50.0988    0.0000  -58.7288
  98.000  4.13E-0206  -50.0987    0.0000  -58.7288
  98.500  8.94E-0208  -50.0986    0.0000  -58.7288
  99.000  1.93E-0209  -50.0986    0.0000  -58.7288
  99.500  4.13E-0211  -50.0985    0.0000  -58.7288
 100.000  8.81E-0213  -50.0984    0.0000  -58.7288
 100.500  1.87E-0214  -50.0983    0.0000  -58.7288
 101.000  3.96E-0216  -50.0982    0.0000  -58.7288
 101.500  8.33E-0218  -50.0982    0.0000  -58.7288
 102.000  1.74E-0219  -50.0981    0.0000  -58.7288
 102.500  3.63E-0221  -50.0980    0.0000  -58.7288
 103.000  7.54E-0223  -50.0980    0.0000  -58.7288
 103.500  1.55E-0224  -50.0979    0.0000  -58.7288
 104.000  3.19E-0226  -50.0978    0.0000  -58.7288
 104.500  6.52E-0228  -50.0977    0.0000  -58.7288
 105.000  1.32E-0229  -50.0977    0.0000  -58.7288
 105.500  2.68E-0231  -50.0976    0.0000  -58.7288
 106.000  5.38E-0233  -50.0976    0.0000  -58.7288
 106.500  1.07E-0234  -50.0975    0.0000  -58.7288
 107.000  2.14E-0236  -50.0974    0.0000  -58.7288
