    0.000   0.00000
    2.000   0.00000
    4.000   0.00000
    6.000   0.24997
    8.000  27.87152
   10.000 132.29596
   12.000 168.79140
   14.000 108.86139
   16.000  42.05724
   18.000  15.06062
   20.000   3.87452
   22.000   0.49994
   24.000   0.31246
   26.000   0.12498
   28.000   0.00000
   30.000   0.06249
   32.000   0.49994
   34.000   1.68729
   36.000   5.74928
   38.000  11.93601
   40.000  20.18498
   42.000  27.49656
   44.000  33.87077
   46.000  41.49481
   48.000  43.24459
   50.000  41.36983
   52.000  41.99475
   54.000  40.18248
   56.000  34.37070
   58.000  31.74603
   60.000  25.87177
   62.000  21.30984
   64.000  15.74803
   66.000  14.24822
   68.000  11.06112
   70.000   9.74878
   72.000   6.68666
   74.000   4.87439
   76.000   3.62455
   78.000   2.68716
   80.000   2.31221
   82.000   0.93738
   84.000   1.37483
   86.000   0.81240
   88.000   0.93738
   90.000   1.56230
   92.000   1.24984
   94.000   1.06237
   96.000   1.99975
   98.000   3.31209
  100.000   2.87464
  102.000   4.62442
  104.000   7.37408
  106.000   7.37408
  108.000   9.74878
  110.000   8.99888
  112.000  11.06112
  114.000  15.12311
  116.000  13.81077
  118.000  18.12273
  120.000  19.37258
  122.000  17.99775
  124.000  19.81002
  126.000  21.30984
  128.000  21.49731
  130.000  18.68516
  132.000  22.62217
  134.000  23.49706
  136.000  20.12248
  138.000  18.43520
  140.000  18.18523
  142.000  19.87252
  144.000  15.62305
  146.000  16.37295
  148.000  15.81052
  150.000  12.49844
  152.000  10.12373
  154.000   9.49881
  156.000  10.87364
  158.000   8.81140
  160.000   7.56155
  162.000   7.06162
  164.000   6.81165
  166.000   5.06187
  168.000   5.99925
  170.000   4.68691
  172.000   3.49956
  174.000   4.24947
  176.000   3.87452
  178.000   4.24947
  180.000   4.18698
  182.000   4.81190
  184.000   3.68704
  186.000   5.74928
  188.000   5.56180
  190.000   6.37420
  192.000   6.31171
  194.000   8.74891
  196.000   8.43645
  198.000   9.06137
  200.000  10.49869
  202.000  11.74853
  204.000  10.81115
  206.000  12.62342
  208.000  13.87327
  210.000  11.43607
  212.000  14.68566
  214.000  12.81090
  216.000  14.24822
  218.000  15.18560
  220.000  14.31071
  222.000  15.24809
  224.000  16.31046
  226.000  15.93551
  228.000  13.87327
  230.000  14.49819
  232.000  15.93551
  234.000  13.31084
  236.000  14.24822
  238.000  14.43570
  240.000  11.12361
  242.000  13.24834
  244.000  11.99850
  246.000  11.43607
  248.000   8.87389
  250.000   9.87377
  252.000   9.93626
  254.000   8.87389
  256.000   7.81152
  258.000   6.93663
  260.000   7.24909
  262.000   5.81177
  264.000   5.81177
  266.000   4.93688
  268.000   6.99913
  270.000   6.37420
  272.000   6.56168
  274.000   6.93663
  276.000   6.93663
  278.000   6.06174
  280.000   7.06162
  282.000   6.18673
  284.000   6.12423
  286.000   6.43670
  288.000   8.93638
  290.000   7.24909
  292.000   7.24909
  294.000   8.49894
  296.000   6.56168
  298.000   8.43645
  300.000   8.24897
  302.000   9.74878
  304.000  11.56105
  306.000   9.81127
  308.000   9.93626
  310.000  10.06124
  312.000  10.68616
  314.000  11.49856
  316.000  12.87339
  318.000  11.12361
  320.000  12.43595
  322.000  11.24859
  324.000  12.62342
  326.000  12.06099
  328.000  12.37345
  330.000  12.18598
  332.000  11.99850
  334.000  10.37370
  336.000   9.93626
  338.000   9.56130
  340.000  11.24859
  342.000  10.31121
  344.000  10.31121
  346.000   9.68629
  348.000  10.24872
  350.000   8.87389
  352.000   9.93626
  354.000  10.18623
  356.000   8.56143
  358.000   8.87389
  360.000   9.43632
  362.000   7.06162
  364.000   9.43632
  366.000   8.62392
  368.000   7.56155
  370.000   8.24897
  372.000   7.06162
  374.000   7.12411
  376.000   6.93663
  378.000   6.81165
  380.000   7.49906
  382.000   7.62405
  384.000   6.18673
  386.000   7.31159
  388.000   6.31171
  390.000   6.31171
  392.000   7.31159
  394.000   6.87414
  396.000   8.18648
  398.000   7.24909
  400.000   8.24897
  402.000   7.81152
  404.000   8.06149
  406.000   7.37408
  408.000   8.24897
  410.000   9.12386
  412.000   8.37395
  414.000   8.24897
  416.000   9.37383
  418.000   9.18635
  420.000   7.93651
  422.000   8.56143
  424.000  10.12373
  426.000   9.81127
  428.000  10.68616
  430.000   9.37383
  432.000   9.37383
  434.000   8.81140
  436.000  10.31121
  438.000  10.37370
  440.000   8.81140
  442.000  10.62367
  444.000   9.74878
  446.000  10.12373
  448.000  10.06124
  450.000   9.12386
  452.000   9.87377
  454.000  10.43620
  456.000   8.49894
  458.000   9.62380
  460.000   9.68629
  462.000   9.68629
  464.000   8.06149
  466.000   7.62405
  468.000   9.81127
  470.000   8.62392
  472.000   7.18660
  474.000   8.43645
  476.000   8.24897
  478.000   7.56155
  480.000   8.24897
  482.000   7.43657
  484.000   6.99913
  486.000   7.49906
  488.000   7.18660
  490.000   7.12411
  492.000   7.99900
  494.000   6.99913
  496.000   7.49906
  498.000   7.24909
  500.000   6.99913
  502.000   2.68716
  504.000   0.06249
  506.000   0.06249
  508.000   0.06249
  510.000   0.00000
  512.000   0.00000
  514.000   0.00000
  516.000   0.00000
  518.000   0.00000
  520.000   0.00000
