TITLE     = ""
VARIABLES = "V1"
"V2"
"V3"
"V4"
"V5"
"V6"
"V7"
"V8"
"V9"
"V10"
"V11"
ZONE T="ZONE 001"
 I=400, J=1, K=1,F=POINT
DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 5.000000075E-002 -6.563200378E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.705388069E+000
 1.000000015E-001 -6.556500244E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.703947544E+000
 1.500000060E-001 -6.549700165E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.702485561E+000
 2.000000030E-001 -6.543000031E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.701045036E+000
 2.500000000E-001 -6.536299896E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.699604511E+000
 3.000000119E-001 -6.529699707E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.698185444E+000
 3.499999940E-001 -6.523100281E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.696766615E+000
 4.000000060E-001 -6.516400146E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.695326090E+000
 4.499999881E-001 -6.509799957E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.693907022E+000
 5.000000000E-001 -6.503299713E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.692509413E+000
 5.500000119E-001 -6.496700287E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.691090584E+000
 6.000000238E-001 -6.490200043E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.689692974E+000
 6.499999762E-001 -6.483699799E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.688295364E+000
 6.999999881E-001 -6.477200317E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.686897993E+000
 7.500000000E-001 -6.470800018E+001 -1.000000047E-003 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 0.000000000E+000 -1.000000047E-003 -2.685522079E+000
