   36.090    0.0721   -0.0534
   39.435    0.1230    0.0790
   43.035    0.1751    0.2163
   47.130    0.2119    0.3819
   52.800    0.3331    0.6757
   79.185    0.4396    0.8993
   84.345    0.2866    0.5820
   88.785    0.2494    0.4675
   92.880    0.2264    0.3909
   96.825    0.2248    0.3558
  100.740    0.2217    0.3459
  104.730    0.2561    0.3916
  108.855    0.2753    0.4323
  113.250    0.2956    0.5015
  118.005    0.3069    0.5665
  123.000    0.3073    0.5958
  127.725    0.2836    0.5333
  131.835    0.2186    0.3893
  135.450    0.1605    0.2023
  138.735    0.1149    0.0499
  141.810    0.0839   -0.0813
  172.890    0.1512   -0.0239
  176.130    0.1788    0.0879
  179.625    0.2057    0.2177
  183.510    0.2577    0.3664
  187.980    0.3020    0.5203
  193.005    0.3189    0.6138
  197.925    0.3120    0.5946
