    0.000   0.00000
    1.000   0.00000
    2.000   0.49988
    3.000   4.74881
    4.000  21.49463
    5.000  54.23644
    6.000  92.72682
    7.000 131.71707
    8.000 142.21445
    9.000 134.21645
   10.000 111.22219
   11.000 106.97326
   12.000  78.23044
   13.000  56.73582
   14.000  46.23844
   15.000  49.73757
   16.000  55.48613
   17.000  68.48288
   18.000  83.47913
   19.000 109.22269
   20.000  99.22519
   21.000  95.72607
   22.000  92.72682
   23.000  95.72607
   24.000  80.47988
   25.000  70.48238
   26.000  72.73182
   27.000  78.23044
   28.000  78.73032
   29.000  74.73132
   30.000  77.48063
   31.000  91.47713
   32.000  82.47938
   33.000  74.98125
   34.000  95.72607
   35.000  92.72682
   36.000  77.98050
   37.000  80.22994
   38.000  90.97726
   39.000  76.98075
   40.000  72.98175
   41.000  82.47938
   42.000  68.48288
   43.000  82.97926
   44.000  90.47738
   45.000  95.47613
   46.000  80.47988
   47.000  76.98075
   48.000  76.23094
   49.000  83.22919
   50.000  76.23094
   51.000  86.22844
   52.000  81.47963
   53.000  78.23044
   54.000  90.72732
   55.000  86.22844
   56.000  85.47863
   57.000  85.22869
   58.000  68.98275
   59.000  77.98050
   60.000  86.47838
   61.000  78.73032
   62.000  79.23019
   63.000  81.22969
   64.000  80.47988
   65.000  80.97976
   66.000  87.72807
   67.000  83.97901
   68.000  85.72857
   69.000  86.47838
   70.000  88.22794
   71.000  78.98025
   72.000  79.98000
   73.000  70.98225
   74.000  84.72882
   75.000  79.48013
   76.000  82.72932
   77.000  80.97976
   78.000  82.72932
   79.000  84.97876
   80.000  88.47788
   81.000  87.72807
   82.000  83.47913
   83.000  77.98050
   84.000  78.98025
   85.000  85.72857
   86.000  74.98125
   87.000  80.72982
   88.000  79.48013
   89.000  81.97951
   90.000  83.97901
   91.000  85.47863
   92.000  87.22819
   93.000  90.97726
   94.000  81.22969
   95.000  82.97926
   96.000  80.72982
   97.000  76.48088
   98.000  79.98000
   99.000  78.73032
  100.000  43.73907
