  31.500      0.000    102.815    -55.627    -41.272     28.206     96.259      0.000    -65.700    300.000 
  32.000      0.000    101.282    -55.600    -41.272     26.198    101.165      0.000    -65.700    300.000 
  32.500      0.000    100.350    -55.574    -41.272     24.294    104.477      0.000    -65.700    300.000 
  33.000      0.000    100.040    -55.549    -41.271     22.499    106.062      0.000    -65.700    300.000 
  33.500      0.000    100.320    -55.527    -41.271     20.814    105.912      0.000    -65.700    300.000 
  34.000      0.000    101.098    -55.505    -41.270     19.239    104.136      0.000    -65.700    300.000 
  34.500      0.000    102.241    -55.485    -41.270     17.771    100.943      0.000    -65.700    300.000 
  35.000      0.000    103.601    -55.467    -41.269     16.412     96.625      0.000    -65.700    300.000 
  35.500      0.000    105.021    -55.449    -41.269     15.165     91.520      0.000    -65.700    300.000 
  36.000      0.000    106.352    -55.433    -41.269     14.030     85.995      0.000    -65.700    300.000 
  36.500      0.000    107.474    -55.418    -41.268     13.000     80.421      0.000    -65.700    300.000 
  37.000      0.000    108.303    -55.404    -41.268     12.080     75.145      0.000    -65.700    300.000 
  37.500      0.000    108.790    -55.391    -41.268     11.272     70.477      0.000    -65.700    300.000 
  38.000      0.000    108.922    -55.379    -41.268     10.578     66.672      0.000    -65.700    300.000 
  38.500      0.000    108.722    -55.368    -41.267      9.996     63.919      0.000    -65.700    300.000 
  39.000      0.000    108.249    -55.358    -41.267      9.532     62.336      0.000    -65.700    300.000 
  39.500      0.000    107.577    -55.349    -41.267      9.187     61.961      0.000    -65.700    300.000 
  40.000      0.000    106.795    -55.340    -41.267      8.959     62.760      0.000    -65.700    300.000 
  40.500      0.000    105.992    -55.332    -41.267      8.854     64.626      0.000    -65.700    300.000 
  41.000      0.000    105.247    -55.325    -41.267      8.875     67.388      0.000    -65.700    300.000 
  41.500      0.000    104.626    -55.318    -41.267      9.017     70.829      0.000    -65.700    300.000 
  42.000      0.000    104.178    -55.312    -41.267      9.303     74.699      0.000    -65.700    300.000 
  42.500      0.000    103.927    -55.306    -41.267      9.979     78.731      0.000    -65.700    300.000 
  43.000      0.000    103.877    -55.301    -41.267     10.544     82.661      0.000    -65.700    300.000 
  43.500      0.000    104.013    -55.296    -41.267     10.879     86.245      0.000    -65.700    300.000 
  44.000      0.000    104.300    -55.291    -41.267     11.305     89.274      0.000    -65.700    300.000 
  44.500      0.000    104.695    -55.287    -41.267     11.836     91.584      0.000    -65.700    300.000 
  45.000      0.000    105.146    -55.283    -41.267     12.456     93.065      0.000    -65.700    300.000 
  45.500      0.000    105.603    -55.280    -41.267     13.143     93.665      0.000    -65.700    300.000 
  46.000      0.000    106.020    -55.277    -41.267     13.873     93.394      0.000    -65.700    300.000 
  46.500      0.000    106.361    -55.274    -41.267     14.630     92.314      0.000    -65.700    300.000 
  47.000      0.000    106.601    -55.272    -41.267     15.396     90.536      0.000    -65.700    300.000 
  47.500      0.000    106.727    -55.270    -41.267     16.150     88.210      0.000    -65.700    300.000 
  48.000      0.000    106.740    -55.267    -41.267     16.873     85.511      0.000    -65.700    300.000 
  48.500      0.000    106.650    -55.265    -41.267     17.558     82.630      0.000    -65.700    300.000 
  49.000      0.000    106.477    -55.264    -41.267     18.192     79.757      0.000    -65.700    300.000 
  49.500      0.000    106.248    -55.263    -41.267     18.764     77.072      0.000    -65.700    300.000 
  50.000      0.000    105.991    -55.262    -41.267     19.261     74.734      0.000    -65.700    300.000 
  50.500      0.000    105.734    -55.262    -41.267     19.683     72.872      0.000    -65.700    300.000 
  51.000      0.000    105.502    -55.261    -41.267     20.023     71.578      0.000    -65.700    300.000 
  51.500      0.000    105.314    -55.261    -41.267     20.278     70.904      0.000    -65.700    300.000 
  52.000      0.000    105.185    -55.261    -41.267     20.452     70.862      0.000    -65.700    300.000 
  52.500      0.000    105.121    -55.261    -41.267     20.549     71.421      0.000    -65.700    300.000 
  53.000      0.000    105.121    -55.261    -41.267     20.574     72.516      0.000    -65.700    300.000 
  53.500      0.000    105.179    -55.261    -41.267     20.529     74.050      0.000    -65.700    300.000 
  54.000      0.000    105.283    -55.261    -41.267     20.415     75.903      0.000    -65.700    300.000 
  54.500      0.000    105.417    -55.261    -41.267     20.241     77.942      0.000    -65.700    300.000 
  55.000      0.000    105.565    -55.261    -41.267     20.014     80.028      0.000    -65.700    300.000 
  55.500      0.000    105.711    -55.261    -41.267     19.741     82.029      0.000    -65.700    300.000 
  56.000      0.000    105.840    -55.260    -41.267     19.429     83.821      0.000    -65.700    300.000 
  56.500      0.000    105.943    -55.260    -41.267     19.080     85.303      0.000    -65.700    300.000 
  57.000      0.000    106.011    -55.260    -41.267     18.700     86.397      0.000    -65.700    300.000 
  57.500      0.000    106.042    -55.260    -41.267     18.295     87.055      0.000    -65.700    300.000 
  58.000      0.000    106.037    -55.261    -41.267     17.871     87.257      0.000    -65.700    300.000 
  58.500      0.000    106.000    -55.261    -41.267     17.434     87.015      0.000    -65.700    300.000 
  59.000      0.000    105.939    -55.261    -41.267     16.990     86.365      0.000    -65.700    300.000 
  59.500      0.000    105.861    -55.261    -41.267     16.540     85.371      0.000    -65.700    300.000 
  60.000      0.000    105.777    -55.261    -41.267     16.088     84.114      0.000    -65.700    300.000 
  60.500      0.000    105.695    -55.262    -41.267     15.636     82.685      0.000    -65.700    300.000 
  61.000      0.000    105.624    -55.262    -41.267     15.190     81.184      0.000    -65.700    300.000 
  61.500      0.000    105.567    -55.263    -41.267     14.753     79.710      0.000    -65.700    300.000 
  62.000      0.000    105.531    -55.263    -41.267     14.326     78.354      0.000    -65.700    300.000 
  62.500      0.000    105.516    -55.264    -41.267     13.912     77.195      0.000    -65.700    300.000 
  63.000      0.000    105.521    -55.265    -41.267     13.512     76.296      0.000    -65.700    300.000 
  63.500      0.000    105.544    -55.266    -41.267     13.128     75.701      0.000    -65.700    300.000 
  64.000      0.000    105.581    -55.267    -41.267     12.762     75.431      0.000    -65.700    300.000 
  64.500      0.000    105.626    -55.268    -41.267     12.414     75.486      0.000    -65.700    300.000 
  65.000      0.000    105.674    -55.268    -41.267     12.084     75.847      0.000    -65.700    300.000 
  65.500      0.000    105.720    -55.268    -41.267     11.773     76.474      0.000    -65.700    300.000 
  66.000      0.000    105.760    -55.267    -41.267     11.481     77.314      0.000    -65.700    300.000 
  66.500      0.000    105.791    -55.264    -41.267     11.208     78.304      0.000    -65.700    300.000 
  67.000      0.000    105.810    -55.258    -41.267     10.953     79.373      0.000    -65.700    300.000 
  67.500      0.000    105.817    -55.249    -41.267     10.717     80.449      0.000    -65.700    300.000 
  68.000      0.000    105.812    -55.235    -41.267     10.501     81.464      0.000    -65.700    300.000 
  68.500      0.000    105.798    -55.214    -41.267     10.305     82.358      0.000    -65.700    300.000 
  69.000      0.000    105.776    -55.184    -41.267     10.133     83.080      0.000    -65.700    300.000 
  69.500      0.000    105.750    -55.142    -41.267      9.990     83.594      0.000    -65.700    300.000 
  70.000      0.000    105.723    -55.088    -41.267      9.883     83.878      0.000    -65.700    300.000 
  70.500      0.000    105.697    -55.018    -41.267      9.827     83.927      0.000    -65.700    300.000 
  71.000      0.000    105.675    -54.931    -41.267      9.865     83.749      0.000    -65.700    300.000 
  71.500      0.000    105.659    -54.829    -41.267     10.095     83.367      0.000    -65.700    300.000 
  72.000      0.000    105.649    -54.715    -41.267     10.693     82.815      0.000    -65.700    300.000 
  72.500      0.000    105.645    -54.599    -41.267     11.905     82.138      0.000    -65.700    300.000 
  73.000      0.000    105.649    -54.488    -41.267     13.990     81.385      0.000    -65.700    300.000 
  73.500      0.000    105.657    -54.396    -41.267     17.076     80.607      0.000    -65.700    300.000 
  74.000      0.000    105.670    -54.330    -41.267     21.012     79.854      0.000    -65.700    300.000 
  74.500      0.000    105.685    -54.298    -41.267     25.359     79.172      0.000    -65.700    300.000 
  75.000      0.000    105.701    -54.301    -41.267     29.552     78.601      0.000    -65.700    300.000 
  75.500      0.000    105.715    -54.340    -41.267     33.101     78.172      0.000    -65.700    300.000 
  76.000      0.000    105.728    -54.412    -41.267     35.780     77.903      0.000    -65.700    300.000 
  76.500      0.000    105.736    -54.513    -41.267     37.507     77.804      0.000    -65.700    300.000 
  77.000      0.000    105.742    -54.639    -41.267     38.290     77.872      0.000    -65.700    300.000 
  77.500      0.000    105.743    -54.785    -41.267     38.308     78.094      0.000    -65.700    300.000 
  78.000      0.000    105.740    -54.945    -41.267     37.739     78.448      0.000    -65.700    300.000 
  78.500      0.000    105.735    -55.114    -41.267     36.738     78.905      0.000    -65.700    300.000 
  79.000      0.000    105.728    -55.290    -41.267     35.439     79.431      0.000    -65.700    300.000 
  79.500      0.000    105.719    -55.469    -41.267     33.953     79.988      0.000    -65.700    300.000 
  80.000      0.000    105.710    -55.647    -41.267     32.362     80.541      0.000    -65.700    300.000 
  80.500      0.000    105.702    -55.823    -41.267     30.729     81.054      0.000    -65.700    300.000 
  81.000      0.000    105.695    -55.995    -41.267     29.097     81.498      0.000    -65.700    300.000 
  81.500      0.000    105.691    -56.163    -41.267     27.497     81.847      0.000    -65.700    300.000 
  82.000      0.000    105.688    -56.324    -41.267     25.949     82.086      0.000    -65.700    300.000 
  82.500      0.000    105.688    -56.480    -41.267     24.465     82.204      0.000    -65.700    300.000 
  83.000      0.000    105.689    -56.629    -41.267     23.053     82.200      0.000    -65.700    300.000 
  83.500      0.000    105.692    -56.772    -41.267     21.717     82.081      0.000    -65.700    300.000 
  84.000      0.000    105.697    -56.908    -41.267     20.457     81.860      0.000    -65.700    300.000 
  84.500      0.000    105.702    -57.038    -41.267     19.273     81.557      0.000    -65.700    300.000 
  85.000      0.000    105.707    -57.163    -41.267     18.163     81.195      0.000    -65.700    300.000 
  85.500      0.000    105.711    -57.281    -41.267     17.126     80.800      0.000    -65.700    300.000 
  86.000      0.000    105.715    -57.393    -41.267     16.159     80.398      0.000    -65.700    300.000 
  86.500      0.000    105.717    -57.501    -41.267     15.259     80.015      0.000    -65.700    300.000 
  87.000      0.000    105.719    -57.603    -41.267     14.423     79.674      0.000    -65.700    300.000 
  87.500      0.000    105.719    -57.700    -41.267     13.649     79.395      0.000    -65.700    300.000 
  88.000      0.000    105.718    -57.793    -41.267     12.935     79.191      0.000    -65.700    300.000 
  88.500      0.000    105.716    -57.881    -41.267     12.278     79.073      0.000    -65.700    300.000 
  89.000      0.000    105.713    -57.964    -41.267     11.676     79.042      0.000    -65.700    300.000 
  89.500      0.000    105.711    -58.044    -41.267     11.128     79.097      0.000    -65.700    300.000 
  90.000      0.000    105.708    -58.120    -41.267     10.634     79.230      0.000    -65.700    300.000 
  90.500      0.000    105.705    -58.192    -41.267     10.191     79.427      0.000    -65.700    300.000 
  91.000      0.000    105.703    -58.261    -41.267      9.798     79.674      0.000    -65.700    300.000 
  91.500      0.000    105.702    -58.326    -41.267      9.450     79.952      0.000    -65.700    300.000 
  92.000      0.000    105.701    -58.389    -41.267      9.151     80.242      0.000    -65.700    300.000 
  92.500      0.000    105.701    -58.448    -41.267      8.901     80.525      0.000    -65.700    300.000 
  93.000      0.000    105.702    -58.504    -41.267      8.696     80.784      0.000    -65.700    300.000 
  93.500      0.000    105.703    -58.558    -41.267      8.530     81.003      0.000    -65.700    300.000 
  94.000      0.000    105.704    -58.609    -41.267      8.398     81.171      0.000    -65.700    300.000 
  94.500      0.000    105.706    -58.658    -41.267      8.299     81.280      0.000    -65.700    300.000 
  95.000      0.000    105.708    -58.705    -41.267      8.231     81.326      0.000    -65.700    300.000 
  95.500      0.000    105.709    -58.749    -41.267      8.192     81.309      0.000    -65.700    300.000 
  96.000      0.000    105.710    -58.791    -41.267      8.182     81.234      0.000    -65.700    300.000 
  96.500      0.000    105.711    -58.831    -41.267      8.198     81.109      0.000    -65.700    300.000 
  97.000      0.000    105.711    -58.869    -41.267      8.240     80.943      0.000    -65.700    300.000 
  97.500      0.000    105.711    -58.905    -41.267      8.304     80.750      0.000    -65.700    300.000 
  98.000      0.000    105.711    -58.939    -41.267      8.389     80.542      0.000    -65.700    300.000 
  98.500      0.000    105.710    -58.971    -41.267      8.493     80.335      0.000    -65.700    300.000 
  99.000      0.000    105.709    -59.002    -41.267      8.612     80.141      0.000    -65.700    300.000 
  99.500      0.000    105.708    -59.030    -41.267      8.746     79.971      0.000    -65.700    300.000 
 100.000      0.000    105.707    -59.056    -41.267      8.891     79.835      0.000    -65.700    300.000 
