   0.500      0.000      0.000    -65.381    -69.422      0.000      0.000      0.000    -70.400    200.000     0.0000     0.0000 
   1.000      0.000      0.000    -65.098    -68.492      0.000      0.000      0.000    -70.400    200.000     0.0000     0.0000 
   1.500      0.000      0.000    -64.843    -67.608      0.000      0.000      0.000    -70.400    200.000     0.0000     0.0000 
   2.000      0.000      0.000    -64.610    -66.768      0.000      0.000      0.000    -70.400    200.000     0.0000     0.0000 
   2.500      0.000      0.001    -64.396    -65.969      0.000      0.001      0.000    -70.400    200.000     0.0000     0.0000 
   3.000      0.000      0.006    -64.196    -65.211      0.000      0.006      0.000    -70.400    200.000     0.0000     0.0000 
   3.500      0.000      0.031    -64.008    -64.490      0.000      0.031      0.000    -70.400    200.000     0.0000     0.0000 
   4.000      0.000      0.120    -63.831    -63.806      0.000      0.120      0.000    -70.400    200.000     0.0000     0.0000 
   4.500      0.000      0.392    -63.663    -63.156      0.000      0.392      0.000    -70.400    200.000     0.0000     0.0000 
   5.000      0.000      1.090    -63.503    -62.540      0.000      1.090      0.000    -70.400    200.000     0.0000     0.0000 
   5.500      0.000      2.631    -63.350    -61.955      0.000      2.631      0.000    -70.400    200.000     0.0000     0.0000 
   6.000      0.000      5.610    -63.204    -61.401      0.000      5.610      0.000    -70.400    200.000     0.0000     0.0000 
   6.500      0.000     10.786    -63.063    -60.876      0.000     10.786      0.000    -70.400    200.000     0.0000     0.0000 
   7.000      0.000     18.788    -62.928    -60.378      0.000     18.788      0.000    -70.400    200.000     0.0000     0.0000 
   7.500      0.000     30.017    -62.799    -59.907      0.000     30.017      0.000    -70.400    200.000     0.0000     0.0000 
   8.000      0.000     44.352    -62.674    -59.462      0.000     44.352      0.000    -70.400    200.000     0.0000     0.0000 
   8.500      0.000     61.066    -62.554    -59.041      0.000     61.066      0.000    -70.400    200.000     0.0000     0.0000 
   9.000      0.000     78.898    -62.438    -58.643      0.000     78.898      0.000    -70.400    200.000     0.0000     0.0000 
   9.500      0.000     96.281    -62.326    -58.268      0.000     96.281      0.000    -70.400    200.000     0.0000     0.0000 
  10.000      0.000    111.633    -62.218    -57.914      0.000    111.633      0.000    -70.400    200.000     0.0000     0.0000 
  10.500      0.000    123.641    -62.115    -57.580      0.000    123.641      0.000    -70.400    200.000     0.0000     0.0000 
  11.000      0.000    131.453    -62.015    -57.266      0.000    131.453      0.000    -70.400    200.000     0.0000     0.0000 
  11.500      0.000    134.756    -61.918    -56.971      0.000    134.756      0.000    -70.400    200.000     0.0000     0.0000 
  12.000      0.000    133.729    -61.825    -56.693      0.000    133.729      0.000    -70.400    200.000     0.0000     0.0000 
  12.500      0.000    128.939    -61.736    -56.432      0.000    128.939      0.000    -70.400    200.000     0.0000     0.0000 
  13.000      0.000    121.187    -61.649    -56.188      0.000    121.187      0.000    -70.400    200.000     0.0000     0.0000 
  13.500      0.000    111.365    -61.566    -55.958      0.000    111.365      0.000    -70.400    200.000     0.0000     0.0000 
  14.000      0.000    100.340    -61.486    -55.744      0.000    100.340      0.000    -70.400    200.000     0.0000     0.0000 
  14.500      0.000     88.877    -61.408    -55.543      0.000     88.877      0.000    -70.400    200.000     0.0000     0.0000 
  15.000      0.000     77.600    -61.333    -55.356      0.000     77.600      0.000    -70.400    200.000     0.0000     0.0000 
  15.500      0.000     66.984    -61.262    -55.181      0.000     66.984      0.000    -70.400    200.000     0.0000     0.0000 
  16.000      0.000     57.370    -61.192    -55.018      0.000     57.370      0.000    -70.400    200.000     0.0000     0.0000 
  16.500      0.000     48.989    -61.125    -54.866      0.000     48.989      0.000    -70.400    200.000     0.0000     0.0000 
  17.000      0.000     41.992    -61.061    -54.724      0.000     41.992      0.000    -70.400    200.000     0.0000     0.0000 
  17.500      0.000     36.470    -60.999    -54.593      0.000     36.470      0.000    -70.400    200.000     0.0000     0.0000 
  18.000      0.000     32.476    -60.939    -54.471      0.000     32.476      0.000    -70.400    200.000     0.0000     0.0000 
  18.500      0.000     30.033    -60.882    -54.357      0.001     30.033      0.000    -70.400    200.000     0.0000     0.0000 
  19.000      0.000     29.135    -60.826    -54.252      0.001     29.135      0.000    -70.400    200.000     0.0000     0.0000 
  19.500      0.000     29.742    -60.773    -54.155      0.001     29.742      0.000    -70.400    200.000     0.0000     0.0000 
  20.000      0.000     31.779    -60.721    -54.065      0.001     31.779      0.000    -70.400    200.000     0.0000     0.0000 
  20.500      0.000     35.125    -60.672    -53.982      0.001     35.125      0.000    -70.400    200.000     0.0000     0.0000 
  21.000      0.000     39.608    -60.624    -53.905      0.001     39.608      0.000    -70.400    200.000     0.0000     0.0000 
  21.500      0.000     45.014    -60.578    -53.834      0.001     45.014      0.000    -70.400    200.000     0.0000     0.0000 
  22.000      0.000     51.083    -60.534    -53.768      0.001     51.083      0.000    -70.400    200.000     0.0000     0.0000 
  22.500      0.000     57.531    -60.491    -53.708      0.001     57.531      0.000    -70.400    200.000     0.0000     0.0000 
  23.000      0.000     64.056    -60.451    -53.652      0.001     64.056      0.000    -70.400    200.000     0.0000     0.0000 
  23.500      0.000     70.358    -60.411    -53.601      0.001     70.358      0.000    -70.400    200.000     0.0000     0.0000 
  24.000      0.000     76.158    -60.373    -53.554      0.001     76.158      0.000    -70.400    200.000     0.0000     0.0000 
  24.500      0.000     81.209    -60.337    -53.511      0.001     81.209      0.000    -70.400    200.000     0.0000     0.0000 
  25.000      0.000     85.315    -60.302    -53.471      0.001     85.315      0.000    -70.400    200.000     0.0000     0.0000 
