   17.625    0.2087    0.0235
   21.405    0.3777    0.1499
   25.200    0.3794    0.1041
   28.980    0.4990    0.1563
   33.495    0.6697    0.4119
   37.665    0.5619    0.3444
   42.870    0.6269    0.5808
   47.565    0.3191    0.4474
   53.115    0.3669    0.7028
   57.495    0.2056    0.6797
   61.950    0.0843    0.6562
   65.865   -0.0429    0.5300
   70.065    0.1792    0.7654
   73.980   -0.0427    0.5586
   77.535    0.1690    0.6166
   81.195    0.2683    0.6318
   85.140    0.4354    0.7670
   88.515    0.3201    0.4788
   92.100    0.4380    0.4956
   96.165    0.4227    0.5161
  100.140    0.5111    0.5726
  104.430    0.2724    0.4337
  108.480    0.2092    0.3956
  112.755    0.2543    0.4850
  116.640    0.1112    0.3263
  120.840    0.1841    0.4401
  124.425    0.0201    0.1747
  128.430    0.1273    0.2791
  132.270    0.1354    0.2460
  135.915    0.0900    0.1146
  139.530    0.1154    0.0384
  143.175    0.2010    0.0428
  146.820    0.2884    0.0366
  150.405    0.3831    0.0184
  154.110    0.4175   -0.0198
  158.280    0.6173    0.2147
  162.225    0.4539    0.0443
  166.470    0.5635    0.1974
  171.330    0.5474    0.3181
  175.755    0.3536    0.2401
  180.705    0.2723    0.3039
  184.935    0.1371    0.2568
  188.955    0.1148    0.2427
  193.530    0.1899    0.4138
  197.475    0.1010    0.3313
   17.385    0.2240    0.0267
   21.045    0.3491    0.0777
   24.870    0.3461    0.0303
   28.770    0.3946    0.0558
   32.880    0.6459    0.3067
   37.425    0.6220    0.3876
   42.840    0.6577    0.6175
   48.195    0.5651    0.7517
   52.620    0.2404    0.5874
   57.465    0.2348    0.7196
   61.635    0.0748    0.6250
   65.790    0.1680    0.7407
   69.765    0.0825    0.6765
   73.695   -0.0400    0.5378
   77.295   -0.0134    0.4679
   81.060    0.2364    0.6217
   84.660    0.2435    0.5303
   88.515    0.5051    0.7206
   92.055    0.3960    0.5101
   95.955    0.5866    0.6500
   99.960    0.4406    0.5554
  103.830    0.3758    0.4589
  108.165    0.4655    0.6129
  112.350    0.2605    0.4616
  116.565    0.2358    0.4851
  120.465    0.1150    0.3517
  124.335    0.0901    0.2924
  128.115    0.1021    0.2517
  131.940    0.0940    0.2133
  135.615    0.0847    0.1081
  139.260    0.1481    0.0915
  142.830    0.1810    0.0105
  146.460    0.2553   -0.0029
  150.075    0.3822    0.0099
  153.690    0.4044   -0.0619
  158.055    0.7084    0.2900
  161.985    0.4359    0.0297
  166.110    0.5035    0.1288
  170.850    0.4449    0.1844
  175.695    0.4059    0.3087
  180.375    0.1938    0.2337
  184.500    0.1498    0.2384
  189.105    0.1740    0.3644
  193.080    0.0908    0.2977
  197.340    0.1001    0.3609
   17.505    0.2798    0.1112
   21.150    0.3403    0.0774
   24.930    0.4367    0.1238
   28.860    0.5004    0.1581
   32.955    0.5405    0.2280
   37.950    0.6543    0.4815
   42.315    0.4789    0.4077
   48.330    0.5042    0.6574
   52.935    0.3766    0.7297
   57.585    0.1348    0.6263
   61.485    0.0356    0.5241
   66.015    0.1254    0.7030
   69.960    0.0152    0.6008
   73.920   -0.0103    0.5722
   77.610    0.1575    0.6326
   81.345    0.1666    0.5912
   85.170    0.4534    0.7781
   88.635    0.3763    0.5625
   92.145    0.2826    0.3813
   96.360    0.6274    0.7208
  100.215    0.5053    0.5876
  104.325    0.5125    0.6181
  108.495    0.2413    0.4306
  112.830    0.3771    0.6110
  116.850    0.1832    0.4494
  120.765    0.0773    0.3217
  124.530    0.0673    0.2564
  128.310    0.1005    0.2349
  132.210    0.1142    0.2306
  135.810    0.0802    0.0886
  139.545    0.1119    0.0493
  143.145    0.2613    0.0959
  146.580    0.3007   -0.0220
  150.390    0.4542    0.0947
  154.170    0.4378    0.0295
  158.130    0.5415    0.1113
  162.360    0.6126    0.2327
  166.575    0.5118    0.1816
  170.970    0.5326    0.2759
  175.980    0.4177    0.3289
  180.540    0.2505    0.2877
  184.770    0.1961    0.2963
  189.075    0.1401    0.3122
  193.245    0.0860    0.2968
  197.415    0.0962    0.3453
   10.875    0.1475    0.1523
   17.175    0.1615   -0.0246
   21.075    0.4016    0.1980
   24.750    0.3137    0.0237
   28.500    0.4104    0.0685
   32.700    0.4738    0.1627
   37.170    0.5894    0.3477
   42.435    0.5267    0.4829
   47.565    0.3696    0.5386
   52.350    0.3150    0.6446
   57.210    0.1758    0.6672
   61.170    0.0371    0.5648
   65.565    0.1522    0.7354
   69.360   -0.0447    0.5133
   73.635    0.1299    0.7281
   77.325    0.1183    0.6434
   80.835    0.2824    0.6402
   84.435    0.4136    0.6663
   88.140    0.2319    0.4630
   92.010    0.5396    0.6817
   95.640    0.4471    0.5093
   99.780    0.6392    0.7017
  103.590    0.4971    0.5460
  107.910    0.4281    0.5577
  112.425    0.3293    0.5698
  116.220    0.1245    0.3410
  120.300    0.1832    0.4192
  124.125    0.1066    0.2916
  127.950    0.0777    0.2290
  131.805    0.0757    0.1850
  135.465    0.1115    0.1468
  139.245    0.1351    0.1060
  142.725    0.1599   -0.0042
  146.340    0.3087    0.0426
  150.060    0.3954    0.0687
  153.795    0.5385    0.1299
  157.740    0.5546    0.1382
  161.640    0.4586    0.0232
  166.020    0.5311    0.1681
  170.625    0.4923    0.2379
  175.260    0.3720    0.2408
  179.880    0.2452    0.2410
  184.395    0.1384    0.2375
  188.640    0.1355    0.3095
  193.005    0.1864    0.4359
  196.860    0.0724    0.2884
   17.730    0.2504    0.0922
   21.390    0.2452    0.0120
   25.140    0.4244    0.1262
   28.995    0.5158    0.1784
   33.090    0.5571    0.2443
   37.725    0.5609    0.3479
