ZONE T="ZONE1"
I= 41 ,J= 21 ,K=1,F=POINT
  1.75   0.0125   8.11   0.00 -55.39 -57.78   0.0000   0.0269  -0.0144 -65.07 -55.47   0.00   0.0000   0.0000 -55.02  25.00  36.00   0.26
  2.00   0.0125   9.87   0.00 -55.67 -58.05   0.0000   0.0308  -0.0183 -64.90 -55.84   0.00   0.0000   0.0000 -55.04  25.00  41.14   0.26
  2.25   0.0125  13.04   0.00 -55.84 -58.08   0.0000   0.0346  -0.0221 -64.67 -56.09   0.00   0.0000   0.0000 -55.05  25.00  46.29   0.26
  2.50   0.0125  14.75   0.00 -56.07 -58.17   0.0000   0.0385  -0.0260 -64.51 -56.49   0.00   0.0000   0.0000 -55.06  25.00  51.43   0.26
  2.75   0.0125  16.44   0.00 -56.27 -58.22   0.0000   0.0423  -0.0298 -64.35 -56.98   0.00   0.0000   0.0000 -55.07  25.00  56.57   0.26
  3.00   0.0125  18.14   0.00 -56.46 -58.24   0.0000   0.0462  -0.0337 -64.19 -57.64   0.00   0.0000   0.0000 -55.08  25.00  61.71   0.26
  3.25   0.0125  19.80   0.00 -56.63 -58.25   0.0000   0.0500  -0.0375 -64.04 -58.18   0.00   0.0000   0.0000 -55.09  25.00  66.86   0.26
  3.50   0.0125  21.47   0.00 -56.79 -58.25   0.0000   0.0538  -0.0413 -63.89 -58.21   0.00   0.0000   0.0000 -55.10  25.00  72.00   0.26
  3.75   0.0125  23.14   0.00 -56.93 -58.24   0.0000   0.0577  -0.0452 -63.74 -58.23   0.00   0.0000   0.0000 -55.11  25.00  77.14   0.26
  4.00   0.0125  24.80   0.00 -57.07 -58.23   0.0000   0.0615  -0.0490 -63.59 -58.24   0.00   0.0000   0.0000 -55.12  25.00  82.29   0.26
  4.25   0.0125  26.50   0.00 -57.20 -58.21   0.0000   0.0654  -0.0529 -63.46 -58.24   0.00   0.0000   0.0000 -55.13  25.00  87.43   0.26
  4.50   0.0125  28.16   0.00 -57.32 -58.20   0.0000   0.0692  -0.0567 -63.32 -58.24   0.00   0.0000   0.0000 -55.14  25.00  92.57   0.26
  4.75   0.0125  28.08   0.00 -57.47 -58.20  -0.0197   0.0731  -0.0606 -63.20 -58.26   0.00   0.0000   0.0000 -55.14  25.00  97.71   0.26
  5.00   0.0125  29.80   0.00 -57.58 -58.18  -0.0197   0.0769  -0.0644 -63.07 -58.27   0.00   0.0000   0.0000 -55.15  25.00 102.86   0.26
  5.25   0.0125  31.47   0.00 -57.68 -58.16  -0.0197   0.0808  -0.0683 -62.94 -58.25   0.00   0.0000   0.0000 -55.16  25.00 108.00   0.26
