   12.090    0.0848    0.5532
   21.945    0.1129    0.3070
   31.170    0.2579    0.2638
   39.855    0.4960    0.1095
   48.405    0.7582    0.1963
   56.895    0.8487    0.1952
   65.640    1.0582    0.4693
   74.355    1.0674    0.4638
   83.175    1.0362    0.4831
   93.000    0.7982    0.7351
  144.435    0.0488    0.5753
  154.680    0.1227    0.4364
  164.145    0.3326    0.3540
  173.655    0.7290    0.5400
  182.400    0.8640    0.3582
  192.180    0.8875    0.7342
   11.940    0.0397    0.4629
   21.555    0.0899    0.2003
   30.855    0.2471    0.2825
   39.765    0.5482    0.2400
   48.300    0.6998    0.1819
   56.865    0.8589    0.2596
   65.595    0.9770    0.4295
   74.145    1.0311    0.3600
   83.325    0.9728    0.5654
   93.060    0.7605    0.6674
  104.820    0.3678    0.9166
  115.470    0.1133    0.5239
  127.305    0.0488    0.6980
  138.915    0.0162    0.6093
  149.700    0.0716    0.5136
  159.495    0.1486    0.3588
  168.945    0.5392    0.4444
  178.245    0.7463    0.5081
  187.215    0.8211    0.4374
  196.590    1.0246    0.6538
   11.775   -0.0374    0.3505
   21.315    0.0392    0.1145
   30.480    0.1492    0.1347
   39.360    0.4277    0.1604
   47.790    0.7530    0.1474
   56.100    0.8004    0.0992
   64.665    1.0969    0.4254
   73.470    1.0931    0.5037
   82.710    0.9923    0.5949
   92.085    0.8408    0.5292
  124.560    0.1286    0.6392
  136.590    0.1008    0.7427
  147.405    0.1002    0.5494
  157.515    0.2245    0.4915
  167.145    0.5228    0.5284
  176.535    0.7560    0.5347
  185.805    0.9554    0.5953
  194.895    1.0472    0.5724
   11.955    0.0179    0.4337
   21.645    0.0957    0.2312
   30.780    0.1917    0.1426
   39.510    0.5106    0.1217
   47.940    0.6713    0.1060
   56.445    0.8819    0.2467
   64.890    1.0518    0.3033
   74.055    1.1107    0.6302
   83.445    0.9874    0.6376
   93.450    0.7740    0.7764
  104.355    0.4273    0.8226
  115.560    0.1115    0.6427
  127.260    0.0607    0.6872
  138.315    0.0174    0.5014
  149.145    0.0564    0.5039
  159.225    0.2330    0.4911
  168.885    0.5351    0.5648
  178.260    0.8324    0.5276
  187.905    1.0067    0.7112
  196.935    1.0698    0.5644
   12.165    0.0643    0.5428
   21.645    0.0691    0.1239
   30.555    0.1579   -0.0305
   39.315    0.4880    0.1301
   47.640    0.6968    0.0594
   56.310    0.9378    0.3736
   64.920    1.0305    0.3885
   73.605    1.0239    0.4313
   82.995    1.0234    0.6572
   92.820    0.8032    0.7361
  104.640    0.5171    0.9839
  116.115    0.1509    0.7195
  127.905    0.1122    0.7219
  139.455    0.0238    0.6078
  149.865    0.0872    0.4492
  159.915    0.2310    0.4819
  169.125    0.5150    0.3223
  178.320    0.7669    0.4827
  187.770    1.0038    0.6587
  197.385    1.0646    0.7003
   11.895    0.0128    0.4264
   21.555    0.0729    0.2069
   30.810    0.2467    0.2701
   39.720    0.5085    0.2162
   48.255    0.6990    0.1822
   56.895    0.9495    0.3736
   65.085    0.8721    0.0683
   73.500    0.9816    0.2575
   82.695    0.9878    0.5873
