ZONE T="ZONE1"
I= 61 ,J= 61 ,K=1,F=POINT
   95.000   0.00000   2.00010 -17.66117 -31.35277   0.00000   0.00000   1.05556  -1.05556
   97.000   0.00000   2.00010 -17.61656 -31.21859   0.00000   0.00000   1.07778  -1.07778
   98.000   0.00000   2.00010 -17.63980 -31.15182   0.00000   0.00000   1.08889  -1.08889
  100.000   0.00000   2.00010 -17.67179 -31.01890   0.00000   0.00000   1.11111  -1.11111
    0.000   0.03000   0.00000   0.00000 -74.06619   0.00000   0.00000   0.00000   0.03000
    2.000   0.03000  41.00205   2.93036   0.00000 -57.72689   0.73019   0.02222   0.00778
    3.000   0.03000  75.00375   3.69970   0.00000 -57.46991   0.73196   0.03333  -0.00333
    5.000   0.03000 126.00630   1.56407   0.00000 -55.97027   0.78746   0.05556  -0.02556
    7.000   0.03000 164.00820  -1.98095   0.00000 -54.69604   0.69885   0.07778  -0.04778
    8.000   0.03000 180.00900  -3.80773   0.00000 -53.82796   0.74654   0.08889  -0.05889
   10.000   0.03000 207.01035  -7.11376   0.00000 -52.91678   0.67916   0.11111  -0.08111
   12.000   0.03000 229.01145  -9.90548   0.00000 -51.89627   0.66689   0.13333  -0.10333
   13.000   0.03000 239.01195 -11.12579   0.00000 -51.31061   0.67890   0.14444  -0.11444
   15.000   0.03000 256.01280 -13.25939   0.00000 -50.32174   0.66874   0.16667  -0.13667
   17.000   0.03000 270.01350 -15.04177   0.00000 -49.67946   0.65961   0.18889  -0.15889
   18.000   0.03000 277.01385 -15.82695   0.00000 -49.32776   0.66378   0.20000  -0.17000
   20.000   0.03000 289.01445 -17.22411   0.00000 -48.68835   0.65799   0.22222  -0.19222
   22.000   0.03000 300.01500 -18.43490   0.00000 -48.08074   0.65075   0.24444  -0.21444
   23.000   0.03000 306.01530 -18.99014   0.00000 -47.68528   0.65153   0.25556  -0.22556
   25.000   0.03000 315.01575 -19.98380   0.00000 -47.08483   0.64648   0.27778  -0.24778
   27.000   0.03000 324.01620 -20.88326   0.00000 -46.59333   0.64075   0.30000  -0.27000
   28.000   0.03000 329.01645 -21.29672   0.00000 -46.26699   0.63653   0.31111  -0.28111
   30.000   0.03000 337.01685 -22.07230   0.00000 -45.59707   0.62626   0.33333  -0.30333
   32.000   0.03000 344.01720 -22.79260   0.00000 -45.11883   0.60914   0.35556  -0.32556
   33.000   0.03000 348.01740 -23.12681   0.00000 -45.01117   0.60139   0.36667  -0.33667
   35.000   0.03000 355.01775 -23.78446   0.00000 -44.69633   0.57889   0.38889  -0.35889
   37.000   0.03000 362.01810 -24.41020   0.00000 -43.87309   0.55728   0.41111  -0.38111
   38.000   0.03000 365.01825 -24.71387   0.00000 -43.64304   0.54559   0.42222  -0.39222
   40.000   0.03000 371.01855 -25.31137   0.00000 -43.26972   0.51210   0.44444  -0.41444
   42.000   0.03000 377.01885 -25.89783   0.00000 -42.61679   0.47063   0.46667  -0.43667
   43.000   0.03000 380.01900 -26.20471   0.00000 -42.45382   0.43841   0.47778  -0.44778
   45.000   0.03000 386.01930 -26.79014   0.00000 -41.91188   0.38600   0.50000  -0.47000
   47.000   0.03000 391.01955 -27.40754   0.00000 -41.36449   0.30757   0.52222  -0.49222
   48.000   0.03000 394.01970 -27.72520   0.00000 -41.05836   0.25784   0.53333  -0.50333
   50.000   0.03000 399.01995 -28.39033   0.00000 -40.53120   0.06847   0.55556  -0.52556
   52.000   0.03000 404.02020 -29.12786   0.00000 -40.06512  -0.01207   0.57778  -0.54778
   53.000   0.03000 407.02035 -29.53618   0.00000 -40.34615   0.09574   0.58889  -0.55889
   55.000   0.03000   4.00020 -10.76316 -31.35205   0.00000   0.00000   0.61111  -0.58111
