ZONE T="ZONE1"
I= 61 ,J= 22 ,K=1,F=POINT
  4.000   0.00000  64.00128  -3.454 -55.509 -57.002   1.86559   0.05714  -0.05714 -58.787   0.000   0.000   0.00000   1.29159   0.000  20.867
  4.250   0.00000  64.00128  -3.649 -55.376 -56.801   1.70990   0.06071  -0.06071 -58.549   0.000   0.000   0.00000   1.28655   0.000  20.983
  4.500   0.00000  62.40125  -3.827 -55.462 -56.601   1.54795   0.06429  -0.06429 -58.308   0.000   0.000   0.00000   1.28215   0.000  21.099
  4.750   0.00000  55.60111  -4.003 -55.227 -56.398   1.39277   0.06786  -0.06786 -58.064   0.000   0.000   0.00000   1.27736   0.000  21.213
  5.000   0.00000  32.40065  -4.128 -55.176 -56.155   1.23675   0.07143  -0.07143 -57.804   0.000   0.000   0.00000   1.27629   0.000  21.325
  5.250   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.07500  -0.07500   0.000   0.000   0.000   0.00000   1.76774   0.000  38.924
  5.500   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.07857  -0.07857   0.000   0.000   0.000   0.00000   1.77149   0.000  39.052
  5.750   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.08214  -0.08214   0.000   0.000   0.000   0.00000   1.77445   0.000  39.182
  6.000   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.08571  -0.08571   0.000   0.000   0.000   0.00000   1.77811   0.000  39.309
  6.250   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.08929  -0.08929   0.000   0.000   0.000   0.00000   1.78160   0.000  39.433
  6.500   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.09286  -0.09286   0.000   0.000   0.000   0.00000   1.78479   0.000  39.558
  6.750   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.09643  -0.09643   0.000   0.000   0.000   0.00000   1.78852   0.000  39.678
  7.000   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.10000  -0.10000   0.000   0.000   0.000   0.00000   1.79197   0.000  39.796
  7.250   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.10357  -0.10357   0.000   0.000   0.000   0.00000   1.79533   0.000  39.914
  7.500   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.10714  -0.10714   0.000   0.000   0.000   0.00000   1.79891   0.000  40.029
  7.750   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.11071  -0.11071   0.000   0.000   0.000   0.00000   1.80245   0.000  40.144
  8.000   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.11429  -0.11429   0.000   0.000   0.000   0.00000   1.80592   0.000  40.256
  8.250   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.11786  -0.11786   0.000   0.000   0.000   0.00000   1.80954   0.000  40.368
  8.500   0.00000   1.20002   0.000   0.000   0.000   0.00000   0.12143  -0.12143   0.000   0.000   0.000   0.00000   1.81329   0.000  40.479
