ZONE T="ZONE1"
I= 61 ,J= 22 ,K=1,F=POINT
 -5.000   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.07143   0.07143   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -4.750   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.06786   0.06786   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -4.500   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.06429   0.06429   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -4.250   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.06071   0.06071   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -4.000   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.05714   0.05714   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -3.750   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.05357   0.05357   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -3.500   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.05000   0.05000   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -3.250   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.04643   0.04643   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -3.000   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.04286   0.04286   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -2.750   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.03929   0.03929   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -2.500   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.03571   0.03571   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -2.250   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.03214   0.03214   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -2.000   0.00000   0.00000   0.000   0.000   0.000   0.00000  -0.02857   0.02857   0.000   0.000   0.000   0.00000   0.00000   0.000  20.734
 -1.750   0.00000   8.80018   7.405 -57.720 -66.894   2.66291  -0.02500   0.02500 -70.613   0.000   0.000   0.00000   1.65546   0.000   8.829
 -1.500   0.00000  13.60027   6.481 -57.067 -64.470   2.64443  -0.02143   0.02143 -68.732   0.000   0.000   0.00000   1.63998   0.000  17.206
 -1.250   0.00000  16.40033   5.889 -56.714 -63.370   2.63296  -0.01786   0.01786 -67.760   0.000   0.000   0.00000   1.62309   0.000  12.161
 -1.000   0.00000  18.40037   5.393 -56.569 -62.639   2.62226  -0.01429   0.01429 -67.055   0.000   0.000   0.00000   1.60726   0.000  12.901
 -0.750   0.00000  20.80042   4.946 -56.496 -62.093   2.61641  -0.01071   0.01071 -66.475   0.000   0.000   0.00000   1.59167   0.000  13.502
 -0.500   0.00000  22.40045   4.530 -56.435 -61.656   2.61128  -0.00714   0.00714 -65.971   0.000   0.000   0.00000   1.57636   0.000  14.013
 -0.250   0.00000  24.40049   4.130 -56.192 -61.281   2.60491  -0.00357   0.00357 -65.517   0.000   0.000   0.00000   1.56168   0.000  14.457
  0.000   0.00000  26.00052   3.749 -56.163 -60.966   2.60129   0.00000   0.00000 -65.102   0.000   0.000   0.00000   1.54759   0.000  14.851
  0.250   0.00000  28.00056   3.384 -56.185 -60.694   2.59689   0.00357  -0.00357 -64.716   0.000   0.000   0.00000   1.53285   0.000  15.206
  0.500   0.00000  29.60059   3.027 -56.190 -60.433   2.59173   0.00714  -0.00714 -64.354   0.000   0.000   0.00000   1.51914   0.000  15.531
  0.750   0.00000  31.20062   2.678 -56.090 -60.216   2.58790   0.01071  -0.01071 -64.013   0.000   0.000   0.00000   1.50513   0.000  15.829
  1.000   0.00000  32.80066   2.334 -55.975 -60.005   2.58309   0.01429  -0.01429 -63.689   0.000   0.000   0.00000   1.49164   0.000  16.106
  1.250   0.00000  34.40069   2.005 -56.037 -59.806   2.57966   0.01786  -0.01786 -63.379   0.000   0.000   0.00000   1.47855   0.000  16.365
  1.500   0.00000  36.40073   1.674 -55.870 -59.627   2.57659   0.02143  -0.02143 -63.083   0.000   0.000   0.00000   1.46508   0.000  16.609
  1.750   0.00000  38.00076   1.358 -55.959 -59.453   2.57281   0.02500  -0.02500 -62.798   0.000   0.000   0.00000   1.45237   0.000  16.839
  2.000   0.00000  39.60079   1.041 -55.847 -59.298   2.56911   0.02857  -0.02857 -62.524   0.000   0.000   0.00000   1.43909   0.000  17.057
  2.250   0.00000  41.20082   0.735 -55.870 -59.133   2.56223   0.03214  -0.03214 -62.259   0.000   0.000   0.00000   1.42677   0.000  17.265
  2.500   0.00000  42.80086   0.432 -55.936 -58.989   2.56129   0.03571  -0.03571 -62.003   0.000   0.000   0.00000   1.41393   0.000  17.464
  2.750   0.00000  43.20086   0.133 -55.814 -58.838   2.55802   0.03929  -0.03929 -61.754   0.000   0.000   0.00000   1.40211   0.000  17.654
  3.000   0.00000  44.80090  -0.161 -55.801 -58.703   2.55225   0.04286  -0.04286 -61.513   0.000   0.000   0.00000   1.38995   0.000  17.837
  3.250   0.00000  46.00092  -0.450 -55.759 -58.567   2.54567   0.04643  -0.04643 -61.278   0.000   0.000   0.00000   1.37795   0.000  18.013
  3.500   0.00000  47.60095  -0.730 -55.863 -58.441   2.53257   0.05000  -0.05000 -61.048   0.000   0.000   0.00000   1.36549   0.000  18.183
  3.750   0.00000  49.20098  -1.010 -55.877 -58.310   2.52421   0.05357  -0.05357 -60.824   0.000   0.000   0.00000   1.35395   0.000  18.348
  4.000   0.00000  50.40101  -1.288 -55.824 -58.178   2.50648   0.05714  -0.05714 -60.605   0.000   0.000   0.00000   1.34285   0.000  18.508
  4.250   0.00000  51.60103  -1.558 -55.798 -58.048   2.47890   0.06071  -0.06071 -60.389   0.000   0.000   0.00000   1.33168   0.000  18.663
  4.500   0.00000  53.20106  -1.830 -55.716 -57.912   2.44154   0.06429  -0.06429 -60.175   0.000   0.000   0.00000   1.32092   0.000  18.813
  4.750   0.00000  54.40109  -2.093 -55.682 -57.763   2.39351   0.06786  -0.06786 -59.964   0.000   0.000   0.00000   1.31101   0.000  18.960
  5.000   0.00000  55.60111  -2.352 -55.732 -57.632   2.33258   0.07143  -0.07143 -59.754   0.000   0.000   0.00000   1.30122   0.000  19.103
  5.250   0.00000  57.20114  -2.608 -55.617 -57.478   2.24632   0.07500  -0.07500 -59.543   0.000   0.000   0.00000   1.29199   0.000  19.243
  5.500   0.00000  58.00116  -2.856 -55.596 -57.329   2.14873   0.07857  -0.07857 -59.332   0.000   0.000   0.00000   1.28353   0.000  19.379
  5.750   0.00000  58.80118  -3.096 -55.518 -57.187   2.03463   0.08214  -0.08214 -59.120   0.000   0.000   0.00000   1.27548   0.000  19.513
  6.000   0.00000  59.20118  -3.327 -55.587 -57.014   1.90315   0.08571  -0.08571 -58.905   0.000   0.000   0.00000   1.26849   0.000  19.644
  6.250   0.00000  59.20118  -3.552 -55.568 -56.854   1.76596   0.08929  -0.08929 -58.687   0.000   0.000   0.00000   1.26152   0.000  19.772
