    0.000   0.75000   0.00000
    0.333   6.00000   0.00004
    0.667  11.25000  -0.00021
    1.000  15.75000  -0.00055
    1.333  34.50000  -0.00050
    1.333  46.50000  -0.00043
    1.667  54.75000   0.00037
    2.000 100.50000   0.00248
    2.333  99.00000   0.00648
    2.667 180.75000   0.01489
    3.000 143.25000   0.02914
    3.333 148.50000   0.04664
    3.667 114.75000   0.07556
    4.000  58.50000   0.11310
    4.333  21.00000   0.14946
    4.667   5.25000   0.19379
    5.000   0.00000   0.23492
    5.333   0.00000   0.26426
    5.333   0.00000   0.26852
    5.667   0.00000   0.29030
    6.000   0.00000   0.30798
    6.333   0.00000   0.31743
    6.333   0.00000   0.31856
    6.667   0.00000   0.32298
    7.000   0.00000   0.32372
    7.333   0.00000   0.32127
    7.333   0.00000   0.32062
    7.667   0.00000   0.31554
    8.000   0.00000   0.30738
    8.333   0.00000   0.29890
    8.333   0.00000   0.29738
    8.667   0.00000   0.28772
    9.000   0.00000   0.27553
    9.333   0.00000   0.26455
    9.333   0.00000   0.26269
    9.667   0.00000   0.25137
   10.000   0.00000   0.23802
   10.333   0.00000   0.22657
   10.333   0.00000   0.22466
   10.667   0.00000   0.21334
   11.000   0.00000   0.20038
   11.333   0.00000   0.18956
   11.333   0.00000   0.18778
   11.667   0.00000   0.17731
   12.000   0.00000   0.16555
   12.333   0.00000   0.15587
   12.333   0.00000   0.15429
   12.667   0.00000   0.14506
   13.000   0.00000   0.13481
   13.333   0.00000   0.12646
   13.333   0.00000   0.12511
   13.667   0.00000   0.11723
   14.000   0.00000   0.10855
   14.333   0.00000   0.10153
   14.333   0.00000   0.10039
   14.667   0.00000   0.09382
   15.000   0.00000   0.08661
   15.333   0.00000   0.08081
   15.333   0.00000   0.07988
   15.667   0.00000   0.07448
   16.000   0.00000   0.06859
   16.333   0.00000   0.06387
   16.333   0.00000   0.06312
   16.667   0.75000   0.05874
   17.000   0.00000   0.05399
   17.333   0.75000   0.05019
   17.333   1.50000   0.04959
   17.667   2.25000   0.04611
   18.000   7.50000   0.04237
   18.333   8.25000   0.03946
   18.667  19.50000   0.03647
   19.000  25.50000   0.03417
   19.333  42.75000   0.03290
   19.667  68.25000   0.03267
   20.000 103.50000   0.03435
   20.333  99.75000   0.03798
   20.667 121.50000   0.04620
   21.000 117.75000   0.06066
   21.333  96.00000   0.07804
   21.667  61.50000   0.10370
   22.000  26.25000   0.13441
   22.333   9.00000   0.16265
   22.667   1.50000   0.19447
   23.000   0.00000   0.22167
   23.333   0.00000   0.23983
   23.667   0.00000   0.25488
   24.000   0.00000   0.26404
   24.333   0.00000   0.26797
   24.667   0.00000   0.26884
   25.000   0.00000   0.26647
   25.333   0.00000   0.26238
   25.667   0.00000   0.25574
   26.000   0.00000   0.24753
   26.333   0.00000   0.23957
   26.667   0.00000   0.22950
   27.000   0.00000   0.21887
   27.333   0.00000   0.20949
   27.667   0.00000   0.19840
   28.000   0.00000   0.18731
   28.333   0.00000   0.17790
   28.667   0.00000   0.16712
   29.000   0.00000   0.15663
   29.333   0.00000   0.14792
   29.667   0.00000   0.13812
   30.000   0.00000   0.12875
   30.333   0.00000   0.12106
   30.667   0.00000   0.11251
   31.000   0.00000   0.10443
   31.333   0.00000   0.09786
   31.667   0.00000   0.09062
   32.000   0.00000   0.08382
   32.333   0.00000   0.07833
   32.667   0.00000   0.07232
   33.000   0.00000   0.06670
   33.333   0.75000   0.06220
   33.667   0.00000   0.05728
   34.000   0.00000   0.05272
   34.333   3.00000   0.04910
   34.667   6.75000   0.04519
   35.000   7.50000   0.04157
   35.333  15.00000   0.03881
   35.667  30.75000   0.03626
   36.000  49.50000   0.03452
   36.333  60.75000   0.03393
   36.667  93.00000   0.03519
   37.000 108.75000   0.03979
   37.333  99.00000   0.04699
   37.667 108.75000   0.06041
   38.000  99.00000   0.08017
   38.333  43.50000   0.10119
   38.667  30.00000   0.12938
   39.000  12.75000   0.16016
   39.333   2.25000   0.18534
   39.667   0.75000   0.21042
   40.000   0.00000   0.22996
   40.333   0.00000   0.24197
   40.667   0.00000   0.25087
   41.000   0.00000   0.25514
   41.333   0.00000   0.25576
   41.667   0.00000   0.25363
   42.000   0.00000   0.24905
   42.333   0.00000   0.24358
   42.667   0.00000   0.23583
   43.000   0.00000   0.22697
   43.333   0.00000   0.21875
   43.667   0.00000   0.20866
   44.000   0.00000   0.19824
   44.333   0.00000   0.18920
   44.667   0.00000   0.17865
   45.000   0.00000   0.16821
   45.333   0.00000   0.15943
   45.667   0.00000   0.14944
   46.000   0.00000   0.13978
   46.333   0.00000   0.13180
   46.667   0.00000   0.12286
   47.000   0.00000   0.11434
   47.333   0.00000   0.10738
   47.667   0.00000   0.09967
   48.000   0.00000   0.09239
   48.333   0.00000   0.08650
   48.667   0.00000   0.08001
   49.000   0.00000   0.07393
   49.333   0.00000   0.06904
   49.667   0.00000   0.06368
   50.000   0.00000   0.05869
   50.333   1.50000   0.05469
   50.667   1.50000   0.05033
   51.000   5.25000   0.04629
   51.333   7.50000   0.04313
   51.667  17.25000   0.03983
   52.000  26.25000   0.03710
   52.333  38.25000   0.03538
   52.667  63.75000   0.03457
   53.000  93.00000   0.03570
   53.333  94.50000   0.03877
   53.667 110.25000   0.04603
   54.000 107.25000   0.05898
   54.333  75.75000   0.07474
   54.667  69.75000   0.09813
   55.000  42.00000   0.12602
   55.333   6.00000   0.15119
   55.667   4.50000   0.17986
   56.000   3.75000   0.20581
   56.333   0.75000   0.22366
   56.667   0.00000   0.23864
   57.000   0.00000   0.24824
