 31.7000 -68.69943     0.00  -0.65034     0.00 
 31.8000 -68.98281     0.00  -0.63614     0.00 
 31.9000 -68.80920     0.00  -0.85229     0.00 
 32.0000 -68.60142     0.00  -0.74503     0.00 
 32.1000 -68.84362     0.00   0.11411     0.00 
 32.2000 -69.26310     0.00   0.59078     0.00 
 32.3000 -69.33828     0.00  -0.56495     0.00 
 32.4000 -69.14420     0.00   0.44633     0.00 
 32.5000 -69.18649     0.00  -0.07803     0.00 
 32.6000 -69.05809     0.00  -0.53434     0.00 
 32.7000 -69.17587     0.00  -0.03101     0.00 
 32.8000 -69.22179     0.00  -0.70810     0.00 
 32.9000 -69.56888     0.00   0.25601     0.00 
 33.0000 -69.59260     0.00   0.11892     0.00 
 33.1000 -69.56804     0.00   0.68813     0.00 
 33.2000 -69.56018     0.00  -0.16602     0.00 
 33.3000 -69.71302     0.00  -0.15169     0.00 
 33.4000 -69.63599     0.00   0.03862     0.00 
 33.5000 -69.70675     0.00  -0.00142     0.00 
 33.6000 -69.60380     0.00  -0.70624     0.00 
 33.7000 -69.47393     0.00  -0.85016     0.01 
 33.8000 -69.31771     0.00  -0.17794     0.01 
 33.9000 -69.12373     0.00  -0.32037     0.01 
 34.0000 -69.30893     0.00  -0.33664     0.01 
 34.1000 -68.97404     0.00  -0.16764     0.01 
 34.2000 -68.59008     0.00   0.66216     0.01 
 34.3000 -68.39524     0.00   0.93899     0.02 
 34.4000 -68.60054     0.00   0.12495     0.02 
 34.5000 -68.95672     0.00   0.16548     0.03 
 34.6000 -68.63305     0.00  -0.35253     0.03 
 34.7000 -68.05292     0.00  -0.56256     0.04 
 34.8000 -67.75069     0.00  -1.28679     0.04 
 34.9000 -67.48055     0.00  -0.57457     0.05 
 35.0000 -67.77392     0.00  -0.01835     0.07 
 35.1000 -67.75672     0.00  -0.23858     0.08 
 35.2000 -67.93240     0.00  -0.74617     0.09 
 35.3000 -68.02829     0.00   0.45320     0.11 
 35.4000 -68.31568     0.00   0.67192     0.14 
 35.5000 -68.33475     0.00   0.60254     0.16 
 35.6000 -68.65676     0.00   0.10425     0.20 
 35.7000 -68.11542     0.00   0.18205     0.24 
 35.8000 -68.25233     0.00   0.25620     0.28 
 35.9000 -68.83181     0.00   0.13786     0.68 
 36.0000 -68.40674     0.00  -0.38288     0.79 
 36.1000 -68.17004     0.00  -0.87814     0.95 
 36.2000 -67.86147     0.00  -0.26554     1.14 
 36.3000 -67.75356     0.00  -0.11094     1.38 
 36.4000 -67.76134     0.00  -0.63515     1.64 
 36.5000 -67.87631     0.00   0.04219     1.93 
 36.6000 -68.04421     0.00  -0.62148     2.25 
 36.7000 -67.90818     0.00  -0.08337     2.60 
 36.8000 -67.92974     0.00   0.61544     3.01 
 36.9000 -68.09049     0.00   0.39557     3.48 
 37.0000 -68.25667     0.00   0.09597     4.01 
 37.1000 -68.33315     0.00   0.13083     4.61 
 37.2000 -68.10780     0.00  -0.23401     5.28 
 37.3000 -67.60717     0.00  -0.17747     6.05 
 37.4000 -67.77806     0.00  -0.36654     6.91 
