  3.9000 -61.81754     0.00  -0.75055   242.06 
  4.0000 -62.20547     0.00   0.15777   201.61 
  4.1000 -62.61076     0.00  -0.59129   159.70 
  4.2000 -62.74272     0.00  -0.22908   117.13 
  4.3000 -63.08973     0.00  -1.28548   106.96 
  4.4000 -62.70058     0.00  -0.49238   104.87 
  4.5000 -62.94876     0.00  -0.35499   101.09 
  4.6000 -62.97260     0.00  -1.42504    95.71 
  4.7000 -63.12825     0.00  -1.31011    88.68 
  4.8000 -63.51305     0.00  -1.13629    80.38 
  4.9000 -63.67754     0.00  -0.59349    71.20 
  5.0000 -63.96482     0.00  -1.14224    61.53 
  5.1000 -64.35941     0.00  -2.50226    51.73 
  5.2000 -64.54193     0.00  -3.32398    42.13 
  5.3000 -64.73737     0.00  -2.40685    33.04 
  5.4000 -64.58013     0.00  -2.35229    24.77 
  5.5000 -64.79061     0.00  -1.75236    17.63 
  5.6000 -64.80424     0.00  -1.87815    11.81 
  5.7000 -65.06321     0.00  -2.25271     7.31 
  5.8000 -65.19917     0.00  -3.00373     4.16 
  5.9000 -65.40643     0.00  -2.82620     2.16 
  6.0000 -65.70583     0.00  -2.68568     1.02 
  6.1000 -65.61511     0.00  -1.81078     0.44 
  6.2000 -65.47736     0.00  -2.35635     0.00 
  6.3000 -65.37207     0.00  -2.69604     0.00 
  6.4000 -65.66981     0.00  -2.77918     0.00 
  6.5000 -65.57560     0.00  -3.16758     0.00 
  6.6000 -66.23650     0.00  -2.98366     0.00 
  6.7000 -66.29600     0.00  -2.94025     0.00 
  6.8000 -66.78984     0.00  -3.03049     0.00 
  6.9000 -66.99726     0.00  -3.09642     0.00 
  7.0000 -67.14690     0.00  -2.26005     0.00 
  7.1000 -67.55294     0.00  -1.17986     0.00 
  7.2000 -67.83667     0.00  -1.54684     0.00 
  7.3000 -67.86637     0.00  -2.44365     0.00 
  7.4000 -68.03163     0.00  -1.50962     0.00 
  7.5000 -67.93832     0.00  -2.78823     0.00 
  7.6000 -68.05060     0.00  -2.25499     0.00 
  7.7000 -68.04274     0.00  -1.94379     0.00 
  7.8000 -68.00010     0.00  -1.90980     0.00 
  7.9000 -68.06114     0.00  -3.13421     0.00 
  8.0000 -67.91211     0.00  -2.10560     0.00 
  8.1000 -68.11867     0.00  -1.43693     0.00 
  8.2000 -68.31303     0.00  -2.49589     0.00 
  8.3000 -68.67442     0.00  -2.50898     0.00 
  8.4000 -68.84163     0.00  -2.16805     0.00 
  8.5000 -68.91987     0.00  -1.71857     0.00 
  8.6000 -69.12658     0.00  -1.57424     0.00 
  8.7000 -69.56744     0.00  -1.50490     0.00 
  8.8000 -69.92771     0.00  -0.59265     0.00 
  8.9000 -70.15317     0.00  -1.58482     0.00 
  9.0000 -69.88290     0.00  -1.93174     0.00 
  9.1000 -69.74481     0.00  -1.90274     0.00 
  9.2000 -69.90575     0.00  -1.44711     0.00 
  9.3000 -69.97822     0.00  -1.35199     0.00 
  9.4000 -70.34739     0.00  -1.63792     0.00 
  9.5000 -70.40328     0.00  -1.34535     0.00 
  9.6000 -70.46809     0.00  -0.83277     0.00 
  9.7000 -70.64847     0.00  -1.13352     0.00 
  9.8000 -70.14913     0.00  -2.11554     0.00 
  9.9000 -70.21963     0.00  -1.17216     0.00 
 10.0000 -70.12305     0.00  -1.58661     0.00 
 10.1000 -70.21474     0.00  -1.48432     0.00 
 10.2000 -70.20318     0.00  -0.78800     0.00 
 10.3000 -70.10909     0.00  -1.47060     0.00 
 10.4000 -70.20842     0.00  -1.45276     0.00 
 10.5000 -70.25361     0.00  -0.82615     0.00 
 10.6000 -70.49748     0.00  -1.25592     0.00 
 10.7000 -70.45587     0.00  -0.91354     0.00 
 10.8000 -70.27296     0.00  -0.68550     0.00 
 10.9000 -70.35813     0.00  -0.18124     0.00 
 11.0000 -70.26310     0.00  -0.02674     0.00 
 11.1000 -70.40805     0.00  -0.09310     0.00 
 11.2000 -70.45827     0.00  -0.95372     0.00 
 11.3000 -70.33962     0.00  -1.34069     0.00 
 11.4000 -70.14185     0.00  -1.15214     0.00 
 11.5000 -70.41207     0.00  -0.37444     0.00 
 11.6000 -70.59151     0.00  -1.88213     0.00 
 11.7000 -70.31070     0.00  -0.90879     0.00 
 11.8000 -70.53050     0.00  -0.63194     0.00 
 11.9000 -70.58637     0.00  -0.51920     0.00 
 12.0000 -71.08057     0.00  -0.92647     0.00 
 12.1000 -71.13811     0.00  -1.26096     0.00 
 12.2000 -70.87916     0.00  -1.34188     0.00 
 12.3000 -71.27182     0.00  -0.84739     0.00 
 12.4000 -71.10972     0.00  -1.17886     0.00 
 12.5000 -71.34141     0.00  -0.29170     0.00 
 12.6000 -71.51008     0.00  -0.26621     0.00 
 12.7000 -71.36581     0.00  -0.49487     0.00 
 12.8000 -71.04627     0.00  -0.41171     0.00 
 12.9000 -70.57275     0.00  -0.69366     0.00 
 13.0000 -70.46486     0.00  -0.79000     0.00 
 13.1000 -70.95543     0.00  -0.78937     0.00 
 13.2000 -70.78650     0.00  -0.34629     0.00 
 13.3000 -71.13560     0.00  -0.38306     0.00 
 13.4000 -71.40160     0.00  -0.74000     0.00 
 13.5000 -71.78214     0.00  -0.50950     0.00 
 13.6000 -71.95428     0.00  -1.28672     0.00 
 13.7000 -71.99783     0.00  -0.28271     0.00 
 13.8000 -72.13713     0.00  -0.80218     0.00 
 13.9000 -71.86572     0.00  -0.84402     0.00 
 14.0000 -71.26861     0.00  -1.55330     0.00 
 14.1000 -71.32474     0.00  -0.46172     0.00 
 14.2000 -71.45294     0.00  -0.10846     0.00 
 14.3000 -71.32679     0.00  -0.52061     0.00 
 14.4000 -71.23500     0.00  -0.95880     0.00 
 14.5000 -71.14212     0.00  -0.62237     0.00 
 14.6000 -71.01301     0.00   0.07398     0.00 
 14.7000 -70.83070     0.00   0.33410     0.00 
 14.8000 -70.90847     0.00  -0.69247     0.00 
 14.9000 -70.82155     0.00  -0.72400     0.00 
 15.0000 -70.67499     0.00  -0.48764     0.00 
 15.1000 -70.84847     0.00  -0.17747     0.00 
 15.2000 -70.68688     0.00  -0.36853     0.00 
 15.3000 -70.71536     0.00  -0.45321     0.00 
 15.4000 -70.45290     0.00  -0.23971     0.00 
 15.5000 -70.43206     0.00  -0.01983     0.00 
 15.6000 -70.45400     0.00  -0.32316     0.00 
 15.7000 -70.23510     0.00  -0.60453     0.00 
 15.8000 -70.00528     0.00  -0.48163     0.00 
 15.9000 -70.44745     0.00  -0.43989     0.00 
 16.0000 -70.33928     0.00   0.18085     0.00 
 16.1000 -70.60758     0.00  -0.24163     0.00 
 16.2000 -70.76373     0.00   0.12120     0.00 
 16.3000 -70.30724     0.00  -0.62581     0.00 
 16.4000 -69.98084     0.00   0.10850     0.00 
 16.5000 -69.68521     0.00  -0.69593     0.00 
 16.6000 -69.95547     0.00  -0.60677     0.00 
 16.7000 -69.92141     0.00  -1.12691     0.00 
 16.8000 -70.16639     0.00  -0.03713     0.00 
 16.9000 -70.14096     0.00  -0.48327     0.00 
 17.0000 -69.91959     0.00   0.43084     0.00 
 17.1000 -69.87435     0.00   0.26612     0.00 
 17.2000 -69.78684     0.00   0.93675     0.00 
 17.3000 -70.20123     0.00   0.48016     0.00 
 17.4000 -70.36453     0.00  -0.40785     0.00 
 17.5000 -70.40877     0.00  -0.75673     0.00 
 17.6000 -70.74534     0.00  -0.84939     0.00 
 17.7000 -70.53563     0.00  -0.65540     0.00 
 17.8000 -70.14570     0.00   0.18771     0.00 
 17.9000 -70.12344     0.00  -0.21298     0.00 
 18.0000 -69.62272     0.00  -0.62361     0.00 
 18.1000 -69.39556     0.00  -0.42754     0.00 
 18.2000 -69.43398     0.00  -0.18679     0.00 
 18.3000 -69.39395     0.00   0.10298     0.00 
 18.4000 -69.57504     0.00  -0.63901     0.00 
 18.5000 -69.71202     0.00  -0.67557     0.00 
 18.6000 -69.65830     0.00   0.40982     0.00 
 18.7000 -69.82008     0.00  -0.41799     0.00 
 18.8000 -69.69581     0.00  -0.27786     0.01 
 18.9000 -69.94855     0.00  -0.87439     0.01 
 19.0000 -69.65593     0.00  -0.40087     0.01 
 19.1000 -69.64368     0.00  -0.02238     0.01 
 19.2000 -69.76236     0.00   0.26323     0.01 
 19.3000 -70.02469     0.00  -0.62443     0.02 
 19.4000 -69.79353     0.00  -0.74324     0.02 
 19.5000 -70.01656     0.00   0.41066     0.03 
 19.6000 -69.84921     0.00   0.48759     0.04 
 19.7000 -69.55686     0.00   0.47893     0.05 
 19.8000 -70.07772     0.00   0.02759     0.06 
 19.9000 -69.74371     0.00  -0.40557     0.08 
 20.0000 -69.26431     0.00  -0.82942     0.10 
 20.1000 -69.26425     0.00  -0.55743     0.13 
 20.2000 -69.37608     0.00  -0.36544     0.16 
 20.3000 -69.44996     0.00  -0.08093     0.20 
 20.4000 -69.75154     0.00  -0.51304     0.25 
 20.5000 -69.93971     0.00  -0.46264     0.31 
 20.6000 -69.68714     0.00  -0.01129     0.38 
 20.7000 -69.69704     0.00   0.09018     1.17 
 20.8000 -69.76060     0.00  -0.34129     1.41 
 20.9000 -70.21734     0.00  -0.51967     1.70 
 21.0000 -70.20552     0.00   0.08778     2.04 
 21.1000 -70.40794     0.00  -0.08514     2.44 
 21.2000 -70.84003     0.00  -0.13146     2.91 
 21.3000 -70.72305     0.00   0.18664     3.45 
 21.4000 -70.89209     0.00   0.55972     4.09 
 21.5000 -70.46809     0.00  -0.04599     4.83 
 21.6000 -70.45719     0.00  -0.48942     5.69 
 21.7000 -70.68286     0.00  -0.60565     6.68 
 21.8000 -70.96709     0.00   0.50826     7.82 
 21.9000 -70.65141     0.00   0.65905     9.12 
 22.0000 -70.60683     0.00  -0.18252    10.61 
 22.1000 -70.48532     0.00   0.12932    12.31 
 22.2000 -70.45342     0.00   0.37078    14.24 
 22.3000 -70.76426     0.00  -0.29476    16.41 
 22.4000 -70.94534     0.00  -1.39153    18.87 
 22.5000 -71.03971     0.00  -1.59359    21.63 
 22.6000 -71.02124     0.00   0.37991    24.73 
 22.7000 -70.97815     0.00   0.62668    28.20 
 22.8000 -71.03085     0.00   0.62599    32.08 
 22.9000 -71.09480     0.00   0.27046    36.40 
 23.0000 -70.58030     0.00  -0.29981    41.21 
 23.1000 -70.46991     0.00  -0.19560    46.54 
 23.2000 -70.38281     0.00  -0.39266    52.46 
 23.3000 -69.76760     0.00  -0.82047    58.84 
 23.4000 -69.91642     0.00   0.01978    65.82 
 23.5000 -69.42443     0.00  -0.14325    73.44 
 23.6000 -69.31315     0.00  -0.24429    81.74 
 23.7000 -69.14801     0.00  -0.01211    90.68 
 23.8000 -69.24096     0.00  -0.22202   100.37 
 23.9000 -69.41625     0.00  -0.21166   110.82 
 24.0000 -69.15143     0.00  -0.07118   122.07 
 24.1000 -69.54304     0.00  -0.37537   134.11 
 24.2000 -69.36773     0.00   0.60046   146.97 
 24.3000 -69.32648     0.00   0.72059   159.20 
 24.4000 -69.38607     0.00   0.57029   171.71 
 24.5000 -69.23225     0.00  -0.42848   184.31 
 24.6000 -69.26077     0.00  -0.54889   196.83 
 24.7000 -69.35692     0.00  -0.56178   208.38 
 24.8000 -69.14859     0.00   0.00511   219.48 
 24.9000 -69.16857     0.00  -0.14678   229.83 
 25.0000 -69.00813     0.00  -0.11321   239.08 
 25.1000 -69.16253     0.00  -0.05120   246.87 
 25.2000 -69.03572     0.00  -0.66945   252.83 
 25.3000 -68.71917     0.00  -0.39006   251.09 
 25.4000 -68.55208     0.00  -0.20785   246.01 
 25.5000 -68.32895     0.00   0.42016   237.38 
 25.6000 -68.68420     0.00  -0.52351   225.11 
 25.7000 -69.13981     0.00  -0.16356   206.54 
 25.8000 -69.36070     0.00  -0.65860   185.74 
 25.9000 -69.35227     0.00  -0.65088   162.77 
 26.0000 -69.66480     0.00  -0.72540   137.83 
 26.1000 -69.62856     0.00  -1.09373   111.27 
 26.2000 -69.81299     0.00  -0.70188   108.15 
 26.3000 -70.19693     0.00  -1.13941   107.05 
 26.4000 -70.26281     0.00  -1.31476   104.66 
 26.5000 -70.50876     0.00  -1.20982   101.01 
 26.6000 -70.35008     0.00  -0.43741    96.16 
 26.7000 -70.95190     0.00  -0.83662    89.99 
 26.8000 -70.47436     0.00  -1.59408    82.79 
 26.9000 -70.55234     0.00  -1.57395    74.84 
 27.0000 -70.65523     0.00  -1.95349    66.38 
 27.1000 -70.49974     0.00  -1.23954    57.69 
 27.2000 -71.16906     0.00  -1.08847    49.03 
 27.3000 -71.08951     0.00  -0.80025    40.58 
 27.4000 -71.29513     0.00  -1.37668    32.62 
 27.5000 -71.62718     0.00  -2.26375    25.37 
 27.6000 -72.01815     0.00  -2.06093    19.02 
 27.7000 -72.18169     0.00  -1.96875    13.61 
 27.8000 -72.14342     0.00  -1.89396     9.28 
 27.9000 -72.20350     0.00  -1.91591     6.02 
 28.0000 -72.51903     0.00  -1.69620     3.71 
 28.1000 -72.47110     0.00  -2.10055     2.17 
 28.2000 -72.62780     0.00  -0.67929     1.20 
 28.3000 -72.68259     0.00  -0.82642     0.64 
 28.4000 -72.75038     0.00  -1.44690     0.00 
 28.5000 -72.70468     0.00  -2.20112     0.00 
 28.6000 -72.96450     0.00  -1.70576     0.00 
 28.7000 -73.41122     0.00  -2.18357     0.00 
 28.8000 -73.64560     0.00  -2.45835     0.00 
 28.9000 -73.51983     0.00  -2.43982     0.00 
 29.0000 -73.31622     0.00  -1.87752     0.00 
 29.1000 -73.51054     0.00  -2.23571     0.00 
 29.2000 -73.52190     0.00  -2.29942     0.00 
 29.3000 -73.41551     0.00  -1.99152     0.00 
 29.4000 -73.29383     0.00  -1.44825     0.00 
 29.5000 -73.32336     0.00  -1.91631     0.00 
 29.6000 -73.11581     0.00  -1.94760     0.00 
 29.7000 -73.16688     0.00  -1.58396     0.00 
 29.8000 -73.02589     0.00  -0.87585     0.00 
 29.9000 -72.85059     0.00  -1.31434     0.00 
 30.0000 -72.65823     0.00  -1.08867     0.00 
 30.1000 -73.28425     0.00  -0.91963     0.00 
 30.2000 -73.19257     0.00  -1.85638     0.00 
 30.3000 -73.11378     0.00  -0.98554     0.00 
 30.4000 -73.21225     0.00  -1.10044     0.00 
 30.5000 -73.64329     0.00  -1.64478     0.00 
 30.6000 -73.65396     0.00  -1.40622     0.00 
 30.7000 -73.88753     0.00  -1.18497     0.00 
 30.8000 -73.80472     0.00  -1.16012     0.00 
 30.9000 -73.57745     0.00  -1.35524     0.00 
 31.0000 -73.84908     0.00  -1.16624     0.00 
 31.1000 -73.72980     0.00  -1.78413     0.00 
 31.2000 -73.82692     0.00  -2.03838     0.00 
 31.3000 -73.66060     0.00  -1.40631     0.00 
 31.4000 -73.81249     0.00  -1.37982     0.00 
 31.5000 -73.49968     0.00  -1.16294     0.00 
 31.6000 -73.18086     0.00  -0.60386     0.00 
 31.7000 -73.62196     0.00  -0.86670     0.00 
 31.8000 -73.93357     0.00  -1.62947     0.00 
 31.9000 -73.86650     0.00  -0.98401     0.00 
 32.0000 -73.96443     0.00  -0.78429     0.00 
 32.1000 -73.75471     0.00  -0.52685     0.00 
 32.2000 -74.02142     0.00  -0.77641     0.00 
 32.3000 -73.69108     0.00  -0.38659     0.00 
 32.4000 -73.33554     0.00  -0.55869     0.00 
 32.5000 -73.48831     0.00  -0.14640     0.00 
 32.6000 -73.30166     0.00  -0.57793     0.00 
 32.7000 -73.63529     0.00  -0.88493     0.00 
 32.8000 -73.59654     0.00  -1.61106     0.00 
 32.9000 -73.85423     0.00  -2.01413     0.00 
 33.0000 -74.05260     0.00  -1.84639     0.00 
 33.1000 -74.39163     0.00  -1.25448     0.00 
 33.2000 -74.06906     0.00  -1.80690     0.00 
 33.3000 -73.81569     0.00  -1.06393     0.00 
 33.4000 -73.77881     0.00  -0.49757     0.00 
 33.5000 -73.21630     0.00   0.45983     0.00 
 33.6000 -73.10779     0.00   0.65924     0.00 
 33.7000 -73.59017     0.00  -0.29461     0.00 
 33.8000 -73.50836     0.00  -1.01429     0.00 
 33.9000 -73.44826     0.00  -0.48051     0.00 
 34.0000 -73.25176     0.00  -0.09536     0.00 
 34.1000 -73.16487     0.00  -0.41591     0.00 
 34.2000 -73.31582     0.00  -0.80226     0.00 
 34.3000 -73.27986     0.00  -0.55102     0.00 
 34.4000 -73.07761     0.00   0.03734     0.00 
 34.5000 -73.32074     0.00   0.00199     0.00 
 34.6000 -73.27880     0.00  -0.90834     0.00 
 34.7000 -73.07577     0.00  -1.25983     0.00 
 34.8000 -73.28053     0.00  -0.77893     0.00 
 34.9000 -73.23883     0.00  -0.79065     0.00 
 35.0000 -73.24495     0.00  -1.27737     0.00 
 35.1000 -73.09564     0.00  -0.40061     0.00 
 35.2000 -72.95283     0.00  -0.77683     0.00 
 35.3000 -73.21612     0.00  -1.23321     0.00 
 35.4000 -73.19265     0.00  -0.96900     0.00 
 35.5000 -73.34476     0.00  -0.13916     0.00 
 35.6000 -72.91322     0.00  -0.17869     0.00 
 35.7000 -72.75578     0.00   0.37842     0.00 
 35.8000 -72.51299     0.00  -0.99265     0.00 
 35.9000 -72.17849     0.00  -0.87431     0.00 
 36.0000 -71.97389     0.00  -0.33341     0.00 
 36.1000 -72.03547     0.00  -0.32934     0.00 
 36.2000 -72.06458     0.00  -0.45521     0.00 
 36.3000 -71.81867     0.00  -0.55606     0.00 
 36.4000 -71.70872     0.00  -0.69386     0.00 
 36.5000 -72.00956     0.00  -0.16125     0.00 
 36.6000 -72.14171     0.00  -0.18948     0.00 
 36.7000 -71.97290     0.00   0.16161     0.00 
 36.8000 -71.92531     0.00   0.51579     0.00 
 36.9000 -71.72818     0.00   0.39401     0.00 
 37.0000 -71.72103     0.00  -0.37761     0.00 
 37.1000 -71.59609     0.00   0.15478     0.00 
 37.2000 -71.65954     0.00  -0.93667     0.00 
 37.3000 -71.69520     0.00  -0.52421     0.00 
 37.4000 -72.01502     0.00  -0.51705     0.00 
 37.5000 -72.12709     0.00   0.05061     0.00 
 37.6000 -72.40619     0.00  -0.75869     0.00 
 37.7000 -72.39072     0.00  -0.65264     0.00 
 37.8000 -72.18741     0.00  -0.48308     0.00 
 37.9000 -72.44854     0.00  -0.30560     0.00 
 38.0000 -72.57807     0.00  -0.16286     0.00 
 38.1000 -72.55734     0.00  -0.28222     0.00 
 38.2000 -72.27724     0.00  -0.51355     0.00 
 38.3000 -72.13625     0.00  -0.67496     0.00 
 38.4000 -72.16373     0.00  -0.03303     0.00 
 38.5000 -72.27840     0.00  -0.14460     0.00 
 38.6000 -72.20684     0.00  -0.53732     0.00 
 38.7000 -71.77499     0.00  -0.53863     0.00 
 38.8000 -71.87984     0.00  -0.55784     0.00 
 38.9000 -72.09442     0.00   0.14412     0.00 
 39.0000 -72.61076     0.00   0.14187     0.00 
 39.1000 -72.39732     0.00  -0.21949     0.00 
 39.2000 -72.13879     0.00   0.00511     0.00 
 39.3000 -72.39065     0.00   0.05316     0.00 
 39.4000 -72.43594     0.00  -0.78119     0.00 
 39.5000 -72.20311     0.00  -0.94244     0.00 
 39.6000 -72.14157     0.00  -0.65626     0.00 
 39.7000 -72.26940     0.00  -0.47664     0.01 
 39.8000 -72.46569     0.00  -0.27918     0.01 
 39.9000 -72.32072     0.00   1.08110     0.01 
 40.0000 -72.11977     0.00  -0.32065     0.01 
 40.1000 -71.45534     0.00  -0.53557     0.02 
 40.2000 -71.22858     0.00  -0.35603     0.02 
 40.3000 -71.45887     0.00  -0.32427     0.03 
 40.4000 -71.06449     0.00  -0.37826     0.03 
 40.5000 -71.00022     0.00  -0.05665     0.04 
 40.6000 -70.86247     0.00   0.46684     0.05 
 40.7000 -71.20339     0.00   0.73084     0.06 
 40.8000 -71.01715     0.00   1.04691     0.08 
 40.9000 -71.25703     0.00   0.08219     0.10 
 41.0000 -71.55896     0.00   0.53714     0.13 
 41.1000 -71.34229     0.00  -0.10256     0.16 
 41.2000 -71.79827     0.00  -0.80622     0.20 
 41.3000 -71.86177     0.00  -0.30517     0.24 
 41.4000 -71.97669     0.00  -0.79777     0.30 
 41.5000 -71.96568     0.00  -1.24420     0.37 
 41.6000 -72.30282     0.00  -0.71295     1.06 
 41.7000 -71.87843     0.00   0.31762     1.38 
 41.8000 -71.74998     0.00  -0.67433     1.65 
 41.9000 -71.64527     0.00  -0.25711     1.98 
 42.0000 -71.50326     0.00   0.11178     2.36 
 42.1000 -71.27706     0.00  -0.82954     2.80 
 42.2000 -71.22920     0.00   0.26478     3.32 
 42.3000 -71.11781     0.00   0.15072     3.93 
 42.4000 -71.38245     0.00   0.21101     4.63 
 42.5000 -71.40593     0.00   0.43725     5.43 
 42.6000 -71.62403     0.00   0.05920     6.37 
 42.7000 -71.68312     0.00  -0.55783     7.44 
 42.8000 -71.76640     0.00  -0.63404     8.66 
 42.9000 -72.21958     0.00   1.02451    10.06 
 43.0000 -72.06079     0.00   0.12539    11.65 
 43.1000 -71.52292     0.00  -0.44710    13.46 
 43.2000 -71.44688     0.00  -0.00480    15.50 
 43.3000 -71.76915     0.00  -0.22584    17.80 
 43.4000 -71.56332     0.00   0.11590    20.39 
 43.5000 -71.57196     0.00  -0.84914    23.29 
 43.6000 -71.35394     0.00  -0.90455    26.53 
 43.7000 -71.35987     0.00  -0.42932    30.15 
 43.8000 -71.27559     0.00   0.83279    34.19 
 43.9000 -71.12348     0.00   0.08873    38.67 
 44.0000 -70.90497     0.00  -0.85379    43.64 
 44.1000 -70.66297     0.00   0.09033    49.15 
 44.2000 -70.53848     0.00   0.18272    55.24 
 44.3000 -70.71533     0.00  -0.01946    61.77 
 44.4000 -70.92369     0.00  -0.90401    68.90 
 44.5000 -70.61624     0.00  -0.26808    76.67 
 44.6000 -70.89662     0.00   0.61447    85.09 
 44.7000 -70.99847     0.00   0.54660    94.11 
 44.8000 -71.30122     0.00  -0.49142   103.86 
 44.9000 -71.29959     0.00  -0.10084   114.34 
 45.0000 -71.49975     0.00  -0.84668   125.57 
 45.1000 -71.40177     0.00  -0.25340   137.55 
 45.2000 -71.57801     0.00   0.18347   150.27 
 45.3000 -71.66487     0.00  -0.07698   162.19 
 45.4000 -71.60717     0.00   0.17452   174.28 
 45.5000 -71.73823     0.00   0.41380   186.34 
 45.6000 -71.80751     0.00   0.02226   198.16 
 45.7000 -71.56751     0.00  -0.40702   208.81 
 45.8000 -71.79909     0.00  -1.01629   218.87 
 45.9000 -71.50585     0.00  -0.43764   228.03 
 46.0000 -71.47471     0.00  -0.03916   235.94 
 46.1000 -71.81197     0.00   0.48144   242.24 
 46.2000 -72.02073     0.00   0.29639   246.59 
 46.3000 -71.84623     0.00   0.26022   243.17 
 46.4000 -71.86794     0.00  -0.54773   236.42 
 46.5000 -71.90523     0.00  -1.70421   226.20 
 46.6000 -72.02883     0.00  -0.31017   212.47 
 46.7000 -71.80118     0.00  -0.46055   192.55 
 46.8000 -71.91535     0.00   0.14063   170.70 
 46.9000 -71.92016     0.00  -0.08145   146.98 
 47.0000 -71.81736     0.00  -1.00962   121.63 
 47.1000 -72.00997     0.00  -0.92910   107.37 
 47.2000 -71.92563     0.00  -0.39235   106.95 
 47.3000 -72.11605     0.00  -0.48352   105.28 
 47.4000 -72.03346     0.00  -0.45500   102.36 
 47.5000 -72.11604     0.00  -0.66189    98.22 
 47.6000 -72.34440     0.00  -1.25031    92.94 
 47.7000 -72.24460     0.00  -1.07070    86.42 
 47.8000 -72.59495     0.00  -1.59034    78.96 
 47.9000 -72.54647     0.00  -1.11311    70.85 
 48.0000 -72.09814     0.00  -1.55853    62.35 
 48.1000 -72.11445     0.00  -1.35293    53.73 
 48.2000 -72.24402     0.00  -1.71365    45.25 
 48.3000 -72.49863     0.00  -1.54025    37.10 
 48.4000 -72.45843     0.00  -2.07931    29.52 
 48.5000 -72.49992     0.00  -1.92549    22.71 
 48.6000 -72.50003     0.00  -1.85668    16.85 
 48.7000 -72.80539     0.00  -1.02409    11.93 
 48.8000 -72.90848     0.00  -0.68312     8.05 
 48.9000 -72.62853     0.00  -1.10348     5.17 
 49.0000 -73.18575     0.00  -1.23597     3.16 
 49.1000 -72.91304     0.00  -2.12728     1.84 
 49.2000 -73.08060     0.00  -2.75609     1.02 
 49.3000 -72.97119     0.00  -1.99497     0.00 
 49.4000 -72.86482     0.00  -2.03370     0.00 
 49.5000 -73.11090     0.00  -2.18449     0.00 
 49.6000 -73.27729     0.00  -2.51057     0.00 
 49.7000 -73.30030     0.00  -2.50806     0.00 
 49.8000 -73.00243     0.00  -2.14094     0.00 
 49.9000 -72.87259     0.00  -1.52034     0.00 
 50.0000 -73.01456     0.00  -2.09571     0.00 
 50.1000 -73.32059     0.00  -2.12467     0.00 
 50.2000 -73.47842     0.00  -1.85293     0.00 
 50.3000 -73.31185     0.00  -0.95505     0.00 
 50.4000 -73.26276     0.00  -1.38227     0.00 
 50.5000 -73.27054     0.00  -0.93049     0.00 
 50.6000 -73.13038     0.00  -1.40263     0.00 
 50.7000 -73.24760     0.00  -1.65027     0.00 
 50.8000 -73.03913     0.00  -1.18661     0.00 
 50.9000 -73.28889     0.00  -1.17337     0.00 
 51.0000 -72.97122     0.00  -2.01181     0.00 
 51.1000 -73.16003     0.00  -1.72275     0.00 
 51.2000 -73.08128     0.00  -1.37225     0.00 
 51.3000 -72.86512     0.00  -1.43358     0.00 
 51.4000 -72.94375     0.00  -1.19651     0.00 
 51.5000 -73.06022     0.00  -1.74674     0.00 
 51.6000 -72.73462     0.00  -1.90932     0.00 
 51.7000 -72.87968     0.00  -0.61773     0.00 
 51.8000 -72.70129     0.00  -0.54414     0.00 
 51.9000 -73.29970     0.00  -1.23872     0.00 
 52.0000 -73.49990     0.00  -1.02454     0.00 
 52.1000 -73.76434     0.00  -1.56948     0.00 
