 45.1000 -76.75439     0.00   0.18118   125.78 
 45.2000 -76.53065     0.00   0.42489   125.71 
 45.3000 -76.58563     0.00  -0.28058   125.50 
 45.4000 -76.34417     0.00   0.39392   125.18 
 45.5000 -76.62168     0.00  -0.29080   124.73 
 45.6000 -76.78676     0.00   0.13237   124.16 
 45.7000 -76.67064     0.00   0.60519   123.47 
 45.8000 -76.80038     0.00   1.24549   122.68 
 45.9000 -77.11733     0.00   0.31454   121.77 
 46.0000 -76.94226     0.00   0.54061   120.75 
 46.1000 -76.75319     0.00   0.50111   122.10 
 46.2000 -76.70022     0.00  -0.46368   121.07 
 46.3000 -76.45163     0.00   0.37860   119.95 
 46.4000 -76.43656     0.00  -0.11417   118.74 
 46.5000 -76.66095     0.00  -0.22000   117.44 
 46.6000 -76.99813     0.00  -0.87346   116.07 
 46.7000 -76.91054     0.00  -1.63550   114.61 
 46.8000 -76.83167     0.00  -0.53644   113.08 
 46.9000 -76.32429     0.00   0.49985   111.49 
 47.0000 -76.16599     0.00   0.78283   109.85 
 47.1000 -75.77362     0.00   0.74803   110.09 
 47.2000 -76.20862     0.00   1.08925   108.49 
 47.3000 -76.38222     0.00   0.50189   106.85 
 47.4000 -76.60096     0.00   0.03499   105.18 
 47.5000 -76.61794     0.00  -0.15522   103.47 
 47.6000 -76.61739     0.00   0.46657   101.74 
 47.7000 -76.58724     0.00  -0.03037    99.99 
 47.8000 -76.77480     0.00  -0.10365    98.23 
 47.9000 -76.61707     0.00   0.17458    96.46 
 48.0000 -76.86390     0.00   0.19757    94.70 
 48.1000 -77.06218     0.00   0.51259    94.57 
 48.2000 -77.01874     0.00  -0.01574    92.94 
 48.3000 -77.12418     0.00  -0.45031    91.33 
 48.4000 -76.56353     0.00   0.03002    89.73 
 48.5000 -76.55262     0.00   0.36784    88.16 
 48.6000 -76.46837     0.00   0.05247    86.62 
 48.7000 -76.24490     0.00  -0.28303    85.11 
 48.8000 -75.92564     0.00  -0.70659    83.64 
 48.9000 -76.10264     0.00  -0.12495    82.22 
 49.0000 -76.33954     0.00   0.00132    80.83 
 49.1000 -76.39845     0.00   0.64537    81.13 
 49.2000 -76.53431     0.00   0.66986    79.97 
 49.3000 -76.31890     0.00   0.45111    78.87 
 49.4000 -76.49830     0.00   0.20901    77.83 
 49.5000 -76.00305     0.00   0.27220    76.84 
 49.6000 -76.27887     0.00   0.74374    75.92 
 49.7000 -76.56541     0.00   0.78467    75.06 
 49.8000 -76.76660     0.00  -0.25918    74.27 
 49.9000 -77.01343     0.00  -0.52024    73.54 
 50.0000 -76.85725     0.00  -0.41543    72.88 
 50.1000 -77.05385     0.00  -0.81100    74.18 
 50.2000 -77.13377     0.00  -0.24708    73.80 
 50.3000 -76.81771     0.00  -1.02209    73.49 
 50.4000 -76.95764     0.00   0.82939    73.25 
 50.5000 -76.84285     0.00   0.52886    73.06 
 50.6000 -77.01954     0.00   0.30917    72.95 
 50.7000 -77.13128     0.00  -0.64424    72.89 
 50.8000 -77.05080     0.00  -0.64424    72.90 
 50.9000 -77.34201     0.00   0.33227    72.97 
 51.0000 -77.53837     0.00  -0.50599    73.09 
 51.1000 -77.73843     0.00   0.01469    75.62 
 51.2000 -77.29495     0.00   0.49867    76.03 
 51.3000 -77.46222     0.00   0.30096    76.50 
 51.4000 -77.16893     0.00   0.25292    77.01 
 51.5000 -77.11676     0.00   0.07460    77.56 
 51.6000 -77.07756     0.00  -0.86027    78.15 
 51.7000 -77.04694     0.00  -0.24081    78.78 
 51.8000 -77.01272     0.00   0.06788    79.43 
 51.9000 -76.93929     0.00   0.56446    80.12 
 52.0000 -76.77453     0.00  -0.23168    80.83 
 52.1000 -76.69766     0.00   0.15921    84.36 
 52.2000 -76.59076     0.00   1.02959    85.32 
 52.3000 -76.65643     0.00   0.45449    86.29 
 52.4000 -76.99358     0.00   0.21339    87.26 
 52.5000 -76.38697     0.00   1.17428    88.23 
 52.6000 -76.60639     0.00   0.04509    89.20 
 52.7000 -76.55889     0.00   0.07661    90.16 
 52.8000 -76.52140     0.00  -0.55667    91.10 
 52.9000 -76.40594     0.00  -0.62673    92.03 
 53.0000 -76.73285     0.00   0.03434    92.93 
