   9.800     -0.000   4114.048 0 0 0 0 0 0 0 0 0 
  10.000     -0.000   4023.374 0 0 0 0 0 0 0 0 0 
  10.200     -0.000   3926.797 0 0 0 0 0 0 0 0 0 
  10.400     -0.000   3825.432 0 0 0 0 0 0 0 0 0 
  10.600     -0.000   3720.274 0 0 0 0 0 0 0 0 0 
  10.800     -0.000   3612.209 0 0 0 0 0 0 0 0 0 
  11.000     -0.000   3502.026 0 0 0 0 0 0 0 0 0 
  11.200     -0.000   3390.425 0 0 0 0 0 0 0 0 0 
  11.400     -0.000   3278.023 0 0 0 0 0 0 0 0 0 
  11.600     -0.000   3165.366 0 0 0 0 0 0 0 0 0 
  11.800     -0.000   3052.930 0 0 0 0 0 0 0 0 0 
  12.000     -0.000   2941.136 0 0 0 0 0 0 0 0 0 
  12.200     -0.000   2830.345 0 0 0 0 0 0 0 0 0 
  12.400     -0.000   2720.874 0 0 0 0 0 0 0 0 0 
  12.600     -0.000   2612.993 0 0 0 0 0 0 0 0 0 
  12.800     -0.000   2506.931 0 0 0 0 0 0 0 0 0 
  13.000     -0.000   2402.885 0 0 0 0 0 0 0 0 0 
  13.200     -0.000   2301.016 0 0 0 0 0 0 0 0 0 
  13.400     -0.000   2201.459 0 0 0 0 0 0 0 0 0 
  13.600     -0.000   2104.323 0 0 0 0 0 0 0 0 0 
  13.800     -0.000   2009.691 0 0 0 0 0 0 0 0 0 
  14.000     -0.000   1917.629 0 0 0 0 0 0 0 0 0 
  14.200     -0.000   1828.184 0 0 0 0 0 0 0 0 0 
  14.400     -0.000   1741.386 0 0 0 0 0 0 0 0 0 
  14.600     -0.000   1657.250 0 0 0 0 0 0 0 0 0 
  14.800     -0.000   1575.781 0 0 0 0 0 0 0 0 0 
  15.000     -0.000   1496.971 0 0 0 0 0 0 0 0 0 
  15.200     -0.000   1420.802 0 0 0 0 0 0 0 0 0 
  15.400     -0.000   1347.251 0 0 0 0 0 0 0 0 0 
  15.600     -0.000   1276.283 0 0 0 0 0 0 0 0 0 
  15.800     -0.000   1207.860 0 0 0 0 0 0 0 0 0 
  16.000     -0.000   1141.938 0 0 0 0 0 0 0 0 0 
  16.200     -0.000   1078.468 0 0 0 0 0 0 0 0 0 
  16.400     -0.000   1017.399 0 0 0 0 0 0 0 0 0 
  16.600     -0.000    958.674 0 0 0 0 0 0 0 0 0 
  16.800     -0.000    902.236 0 0 0 0 0 0 0 0 0 
  17.000     -0.000    848.025 0 0 0 0 0 0 0 0 0 
  17.200     -0.000    795.981 0 0 0 0 0 0 0 0 0 
  17.400     -0.000    746.041 0 0 0 0 0 0 0 0 0 
  17.600     -0.000    698.143 0 0 0 0 0 0 0 0 0 
  17.800     -0.000    652.222 0 0 0 0 0 0 0 0 0 
  18.000     -0.000    608.217 0 0 0 0 0 0 0 0 0 
  18.200     -0.000    566.065 0 0 0 0 0 0 0 0 0 
  18.400     -0.000    525.702 0 0 0 0 0 0 0 0 0 
  18.600     -0.000    487.068 0 0 0 0 0 0 0 0 0 
  18.800     -0.000    450.102 0 0 0 0 0 0 0 0 0 
  19.000     -0.000    414.743 0 0 0 0 0 0 0 0 0 
  19.200     -0.000    380.933 0 0 0 0 0 0 0 0 0 
  19.400     -0.000    348.615 0 0 0 0 0 0 0 0 0 
  19.600     -0.000    317.733 0 0 0 0 0 0 0 0 0 
  19.800     -0.000    288.233 0 0 0 0 0 0 0 0 0 
  20.000     -0.000    260.063 0 0 0 0 0 0 0 0 0 
  20.200     -0.000    233.171 0 0 0 0 0 0 0 0 0 
  20.400     -0.000    207.515 0 0 0 0 0 0 0 0 0 
  20.600     -0.000    183.055 0 0 0 0 0 0 0 0 0 
  20.800     -0.000    159.751 0 0 0 0 0 0 0 0 0 
  21.000     -0.000    137.562 0 0 0 0 0 0 0 0 0 
  21.200     -0.000    116.464 0 0 0 0 0 0 0 0 0 
  21.400     -0.000     96.515 0 0 0 0 0 0 0 0 0 
  21.600     -0.000     77.776 0 0 0 0 0 0 0 0 0 
  21.800     -0.000     60.294 0 0 0 0 0 0 0 0 0 
  22.000     -0.000     44.108 0 0 0 0 0 0 0 0 0 
  22.200     -0.000     29.289 0 0 0 0 0 0 0 0 0 
  22.400     -0.000     16.167 0 0 0 0 0 0 0 0 0 
  22.600     -0.000      5.065 0 0 0 0 0 0 0 0 0 
  22.800     -0.000     -3.741 0 0 0 0 0 0 0 0 0 
  23.000     -0.000    -10.020 0 0 0 0 0 0 0 0 0 
  23.200     -0.000    -13.443 0 0 0 0 0 0 0 0 0 
  23.400     -0.000    -12.952 0 0 0 0 0 0 0 0 0 
  23.600     -0.000     -7.511 0 0 0 0 0 0 0 0 0 
  23.800     -0.000      3.770 0 0 0 0 0 0 0 0 0 
  24.000     -0.000     21.644 0 0 0 0 0 0 0 0 0 
  24.200     -0.000     46.997 0 0 0 0 0 0 0 0 0 
  24.400     -0.000     82.007 0 0 0 0 0 0 0 0 0 
  24.600     -0.000    128.778 0 0 0 0 0 0 0 0 0 
  24.800     -0.000    189.107 0 0 0 0 0 0 0 0 0 
  25.000     -0.000    264.514 0 0 0 0 0 0 0 0 0 
  25.200     -0.000    356.409 0 0 0 0 0 0 0 0 0 
  25.400     -0.000    466.777 0 0 0 0 0 0 0 0 0 
  25.600     -0.000    597.414 0 0 0 0 0 0 0 0 0 
  25.800     -0.000    749.812 0 0 0 0 0 0 0 0 0 
  26.000     -0.000    925.192 0 0 0 0 0 0 0 0 0 
  26.200     -0.000   1123.611 0 0 0 0 0 0 0 0 0 
  26.400     -0.000   1339.667 0 0 0 0 0 0 0 0 0 
  26.600     -0.000   1567.690 0 0 0 0 0 0 0 0 0 
  26.800     -0.000   1802.670 0 0 0 0 0 0 0 0 0 
  27.000     -0.000   2040.186 0 0 0 0 0 0 0 0 0 
  27.200     -0.000   2275.811 0 0 0 0 0 0 0 0 0 
  27.400     -0.000   2502.493 0 0 0 0 0 0 0 0 0 
  27.600     -0.000   2713.580 0 0 0 0 0 0 0 0 0 
  27.800     -0.000   2903.304 0 0 0 0 0 0 0 0 0 
  28.000     -0.000   3066.699 0 0 0 0 0 0 0 0 0 
  28.200     -0.000   3200.322 0 0 0 0 0 0 0 0 0 
  28.400     -0.000   3305.964 0 0 0 0 0 0 0 0 0 
  28.600     -0.000   3386.060 0 0 0 0 0 0 0 0 0 
  28.800     -0.000   3442.842 0 0 0 0 0 0 0 0 0 
  29.000     -0.000   3478.362 0 0 0 0 0 0 0 0 0 
  29.200     -0.000   3494.578 0 0 0 0 0 0 0 0 0 
  29.400     -0.000   3493.743 0 0 0 0 0 0 0 0 0 
  29.600     -0.000   3477.974 0 0 0 0 0 0 0 0 0 
  29.800     -0.000   3449.184 0 0 0 0 0 0 0 0 0 
  30.000     -0.000   3409.099 0 0 0 0 0 0 0 0 0 
  30.200     -0.000   3359.279 0 0 0 0 0 0 0 0 0 
  30.400     -0.000   3301.126 0 0 0 0 0 0 0 0 0 
  30.600     -0.000   3235.905 0 0 0 0 0 0 0 0 0 
  30.800     -0.000   3164.748 0 0 0 0 0 0 0 0 0 
  31.000     -0.000   3088.675 0 0 0 0 0 0 0 0 0 
  31.200     -0.000   3008.595 0 0 0 0 0 0 0 0 0 
  31.400     -0.000   2925.322 0 0 0 0 0 0 0 0 0 
  31.600     -0.000   2839.582 0 0 0 0 0 0 0 0 0 
  31.800     -0.000   2752.021 0 0 0 0 0 0 0 0 0 
  32.000     -0.000   2663.212 0 0 0 0 0 0 0 0 0 
  32.200     -0.000   2573.660 0 0 0 0 0 0 0 0 0 
  32.400     -0.000   2483.813 0 0 0 0 0 0 0 0 0 
  32.600     -0.000   2394.064 0 0 0 0 0 0 0 0 0 
  32.800     -0.000   2304.756 0 0 0 0 0 0 0 0 0 
  33.000     -0.000   2216.189 0 0 0 0 0 0 0 0 0 
  33.200     -0.000   2128.622 0 0 0 0 0 0 0 0 0 
  33.400     -0.000   2042.278 0 0 0 0 0 0 0 0 0 
  33.600     -0.000   1957.348 0 0 0 0 0 0 0 0 0 
  33.800     -0.000   1873.993 0 0 0 0 0 0 0 0 0 
  34.000     -0.000   1792.349 0 0 0 0 0 0 0 0 0 
  34.200     -0.000   1712.527 0 0 0 0 0 0 0 0 0 
  34.400     -0.000   1634.618 0 0 0 0 0 0 0 0 0 
  34.600     -0.000   1558.694 0 0 0 0 0 0 0 0 0 
  34.800     -0.000   1484.809 0 0 0 0 0 0 0 0 0 
  35.000     -0.000   1413.004 0 0 0 0 0 0 0 0 0 
  35.200     -0.000   1343.306 0 0 0 0 0 0 0 0 0 
  35.400     -0.000   1275.730 0 0 0 0 0 0 0 0 0 
  35.600     -0.000   1210.281 0 0 0 0 0 0 0 0 0 
  35.800     -0.000   1146.955 0 0 0 0 0 0 0 0 0 
  36.000     -0.000   1085.739 0 0 0 0 0 0 0 0 0 
  36.200     -0.000   1026.616 0 0 0 0 0 0 0 0 0 
  36.400     -0.000    969.559 0 0 0 0 0 0 0 0 0 
  36.600     -0.000    914.540 0 0 0 0 0 0 0 0 0 
  36.800     -0.000    861.524 0 0 0 0 0 0 0 0 0 
  37.000     -0.000    810.472 0 0 0 0 0 0 0 0 0 
  37.200     -0.000    761.344 0 0 0 0 0 0 0 0 0 
  37.400     -0.000    714.097 0 0 0 0 0 0 0 0 0 
  37.600     -0.000    668.684 0 0 0 0 0 0 0 0 0 
  37.800     -0.000    625.058 0 0 0 0 0 0 0 0 0 
  38.000     -0.000    583.171 0 0 0 0 0 0 0 0 0 
  38.200     -0.000    542.973 0 0 0 0 0 0 0 0 0 
  38.400     -0.000    504.415 0 0 0 0 0 0 0 0 0 
  38.600     -0.000    467.447 0 0 0 0 0 0 0 0 0 
  38.800     -0.000    432.019 0 0 0 0 0 0 0 0 0 
  39.000     -0.000    398.080 0 0 0 0 0 0 0 0 0 
  39.200     -0.000    365.581 0 0 0 0 0 0 0 0 0 
  39.400     -0.000    334.475 0 0 0 0 0 0 0 0 0 
  39.600     -0.000    304.715 0 0 0 0 0 0 0 0 0 
  39.800     -0.000    276.254 0 0 0 0 0 0 0 0 0 
  40.000     -0.000    249.046 0 0 0 0 0 0 0 0 0 
  40.200     -0.000    223.051 0 0 0 0 0 0 0 0 0 
  40.400     -0.000    198.244 0 0 0 0 0 0 0 0 0 
  40.600     -0.000    174.604 0 0 0 0 0 0 0 0 0 
  40.800     -0.000    152.107 0 0 0 0 0 0 0 0 0 
  41.000     -0.000    130.729 0 0 0 0 0 0 0 0 0 
  41.200     -0.000    110.460 0 0 0 0 0 0 0 0 0 
  41.400     -0.000     91.399 0 0 0 0 0 0 0 0 0 
  41.600     -0.000     73.642 0 0 0 0 0 0 0 0 0 
  41.800     -0.000     57.271 0 0 0 0 0 0 0 0 0 
  42.000     -0.000     42.349 0 0 0 0 0 0 0 0 0 
  42.200     -0.000     28.987 0 0 0 0 0 0 0 0 0 
  42.400     -0.000     17.612 0 0 0 0 0 0 0 0 0 
  42.600     -0.000      8.646 0 0 0 0 0 0 0 0 0 
  42.800     -0.000      2.448 0 0 0 0 0 0 0 0 0 
  43.000     -0.000     -0.678 0 0 0 0 0 0 0 0 0 
  43.200     -0.000     -0.324 0 0 0 0 0 0 0 0 0 
  43.400     -0.000      4.732 0 0 0 0 0 0 0 0 0 
  43.600     -0.000     15.685 0 0 0 0 0 0 0 0 0 
  43.800     -0.000     33.560 0 0 0 0 0 0 0 0 0 
  44.000     -0.000     59.225 0 0 0 0 0 0 0 0 0 
  44.200     -0.000     93.665 0 0 0 0 0 0 0 0 0 
  44.400     -0.000    139.169 0 0 0 0 0 0 0 0 0 
  44.600     -0.000    197.934 0 0 0 0 0 0 0 0 0 
  44.800     -0.000    271.834 0 0 0 0 0 0 0 0 0 
  45.000     -0.000    362.449 0 0 0 0 0 0 0 0 0 
  45.200     -0.000    471.171 0 0 0 0 0 0 0 0 0 
  45.400     -0.000    599.570 0 0 0 0 0 0 0 0 0 
  45.600     -0.000    749.011 0 0 0 0 0 0 0 0 0 
  45.800     -0.000    920.608 0 0 0 0 0 0 0 0 0 
  46.000     -0.000   1115.247 0 0 0 0 0 0 0 0 0 
  46.200     -0.000   1332.362 0 0 0 0 0 0 0 0 0 
  46.400     -0.000   1564.088 0 0 0 0 0 0 0 0 0 
  46.600     -0.000   1802.307 0 0 0 0 0 0 0 0 0 
  46.800     -0.000   2039.878 0 0 0 0 0 0 0 0 0 
  47.000     -0.000   2270.550 0 0 0 0 0 0 0 0 0 
  47.200     -0.000   2488.923 0 0 0 0 0 0 0 0 0 
  47.400     -0.000   2690.609 0 0 0 0 0 0 0 0 0 
  47.600     -0.000   2871.876 0 0 0 0 0 0 0 0 0 
  47.800     -0.000   3029.539 0 0 0 0 0 0 0 0 0 
  48.000     -0.000   3160.898 0 0 0 0 0 0 0 0 0 
  48.200     -0.000   3264.300 0 0 0 0 0 0 0 0 0 
  48.400     -0.000   3341.936 0 0 0 0 0 0 0 0 0 
  48.600     -0.000   3396.396 0 0 0 0 0 0 0 0 0 
  48.800     -0.000   3430.043 0 0 0 0 0 0 0 0 0 
  49.000     -0.000   3445.028 0 0 0 0 0 0 0 0 0 
  49.200     -0.000   3443.346 0 0 0 0 0 0 0 0 0 
  49.400     -0.000   3427.035 0 0 0 0 0 0 0 0 0 
  49.600     -0.000   3397.971 0 0 0 0 0 0 0 0 0 
  49.800     -0.000   3357.850 0 0 0 0 0 0 0 0 0 
  50.000     -0.000   3308.201 0 0 0 0 0 0 0 0 0 
  50.200     -0.000   3250.401 0 0 0 0 0 0 0 0 0 
  50.400     -0.000   3185.689 0 0 0 0 0 0 0 0 0 
  50.600     -0.000   3115.179 0 0 0 0 0 0 0 0 0 
  50.800     -0.000   3039.867 0 0 0 0 0 0 0 0 0 
  51.000     -0.000   2960.649 0 0 0 0 0 0 0 0 0 
  51.200     -0.000   2878.321 0 0 0 0 0 0 0 0 0 
  51.400     -0.000   2793.595 0 0 0 0 0 0 0 0 0 
  51.600     -0.000   2707.104 0 0 0 0 0 0 0 0 0 
  51.800     -0.000   2619.411 0 0 0 0 0 0 0 0 0 
  52.000     -0.000   2531.010 0 0 0 0 0 0 0 0 0 
  52.200     -0.000   2442.341 0 0 0 0 0 0 0 0 0 
  52.400     -0.000   2353.788 0 0 0 0 0 0 0 0 0 
  52.600     -0.000   2265.688 0 0 0 0 0 0 0 0 0 
  52.800     -0.000   2178.334 0 0 0 0 0 0 0 0 0 
  53.000     -0.000   2091.980 0 0 0 0 0 0 0 0 0 
  53.200     -0.000   2006.843 0 0 0 0 0 0 0 0 0 
  53.400     -0.000   1923.112 0 0 0 0 0 0 0 0 0 
  53.600     -0.000   1840.943 0 0 0 0 0 0 0 0 0 
  53.800     -0.000   1760.468 0 0 0 0 0 0 0 0 0 
  54.000     -0.000   1681.798 0 0 0 0 0 0 0 0 0 
  54.200     -0.000   1605.019 0 0 0 0 0 0 0 0 0 
  54.400     -0.000   1530.202 0 0 0 0 0 0 0 0 0 
  54.600     -0.000   1457.401 0 0 0 0 0 0 0 0 0 
  54.800     -0.000   1386.654 0 0 0 0 0 0 0 0 0 
  55.000     -0.000   1317.987 0 0 0 0 0 0 0 0 0 
  55.200     -0.000   1251.414 0 0 0 0 0 0 0 0 0 
  55.400     -0.000   1186.941 0 0 0 0 0 0 0 0 0 
  55.600     -0.000   1124.562 0 0 0 0 0 0 0 0 0 
  55.800     -0.000   1064.265 0 0 0 0 0 0 0 0 0 
  56.000     -0.000   1006.032 0 0 0 0 0 0 0 0 0 
  56.200     -0.000    949.837 0 0 0 0 0 0 0 0 0 
  56.400     -0.000    895.650 0 0 0 0 0 0 0 0 0 
  56.600     -0.000    843.439 0 0 0 0 0 0 0 0 0 
  56.800     -0.000    793.164 0 0 0 0 0 0 0 0 0 
  57.000     -0.000    744.785 0 0 0 0 0 0 0 0 0 
  57.200     -0.000    698.259 0 0 0 0 0 0 0 0 0 
  57.400     -0.000    653.541 0 0 0 0 0 0 0 0 0 
  57.600     -0.000    610.584 0 0 0 0 0 0 0 0 0 
  57.800     -0.000    569.341 0 0 0 0 0 0 0 0 0 
  58.000     -0.000    529.762 0 0 0 0 0 0 0 0 0 
  58.200     -0.000    491.799 0 0 0 0 0 0 0 0 0 
  58.400     -0.000    455.402 0 0 0 0 0 0 0 0 0 
  58.600     -0.000    420.521 0 0 0 0 0 0 0 0 0 
  58.800     -0.000    387.109 0 0 0 0 0 0 0 0 0 
  59.000     -0.000    355.116 0 0 0 0 0 0 0 0 0 
  59.200     -0.000    324.494 0 0 0 0 0 0 0 0 0 
  59.400     -0.000    295.198 0 0 0 0 0 0 0 0 0 
  59.600     -0.000    267.184 0 0 0 0 0 0 0 0 0 
  59.800     -0.000    240.409 0 0 0 0 0 0 0 0 0 
  60.000     -0.000    214.829 0 0 0 0 0 0 0 0 0 
  60.200     -0.000    190.408 0 0 0 0 0 0 0 0 0 
  60.400     -0.000    167.146 0 0 0 0 0 0 0 0 0 
  60.600     -0.000    145.044 0 0 0 0 0 0 0 0 0 
  60.800     -0.000    124.097 0 0 0 0 0 0 0 0 0 
  61.000     -0.000    104.297 0 0 0 0 0 0 0 0 0 
  61.200     -0.000     85.659 0 0 0 0 0 0 0 0 0 
  61.400     -0.000     68.336 0 0 0 0 0 0 0 0 0 
  61.600     -0.000     52.483 0 0 0 0 0 0 0 0 0 
  61.800     -0.000     38.227 0 0 0 0 0 0 0 0 0 
  62.000     -0.000     25.674 0 0 0 0 0 0 0 0 0 
  62.200     -0.000     14.992 0 0 0 0 0 0 0 0 0 
  62.400     -0.000      6.773 0 0 0 0 0 0 0 0 0 
  62.600     -0.000      1.604 0 0 0 0 0 0 0 0 0 
  62.800     -0.000     -0.015 0 0 0 0 0 0 0 0 0 
  63.000     -0.000      2.341 0 0 0 0 0 0 0 0 0 
  63.200     -0.000      9.209 0 0 0 0 0 0 0 0 0 
  63.400     -0.000     22.106 0 0 0 0 0 0 0 0 0 
  63.600     -0.000     42.506 0 0 0 0 0 0 0 0 0 
  63.800     -0.000     71.670 0 0 0 0 0 0 0 0 0 
  64.000     -0.000    110.670 0 0 0 0 0 0 0 0 0 
  64.200     -0.000    160.652 0 0 0 0 0 0 0 0 0 
  64.400     -0.000    224.017 0 0 0 0 0 0 0 0 0 
  64.600     -0.000    303.047 0 0 0 0 0 0 0 0 0 
  64.800     -0.000    399.680 0 0 0 0 0 0 0 0 0 
  65.000     -0.000    515.544 0 0 0 0 0 0 0 0 0 
  65.200     -0.000    651.885 0 0 0 0 0 0 0 0 0 
  65.400     -0.000    809.129 0 0 0 0 0 0 0 0 0 
  65.600     -0.000    987.466 0 0 0 0 0 0 0 0 0 
  65.800     -0.000   1186.983 0 0 0 0 0 0 0 0 0 
  66.000     -0.000   1407.671 0 0 0 0 0 0 0 0 0 
  66.200     -0.000   1647.909 0 0 0 0 0 0 0 0 0 
  66.400     -0.000   1897.334 0 0 0 0 0 0 0 0 0 
  66.600     -0.000   2145.400 0 0 0 0 0 0 0 0 0 
  66.800     -0.000   2382.875 0 0 0 0 0 0 0 0 0 
  67.000     -0.000   2601.710 0 0 0 0 0 0 0 0 0 
  67.200     -0.000   2795.689 0 0 0 0 0 0 0 0 0 
  67.400     -0.000   2963.880 0 0 0 0 0 0 0 0 0 
  67.600     -0.000   3106.281 0 0 0 0 0 0 0 0 0 
  67.800     -0.000   3222.991 0 0 0 0 0 0 0 0 0 
  68.000     -0.000   3314.199 0 0 0 0 0 0 0 0 0 
  68.200     -0.000   3380.489 0 0 0 0 0 0 0 0 0 
  68.400     -0.000   3424.307 0 0 0 0 0 0 0 0 0 
  68.600     -0.000   3448.181 0 0 0 0 0 0 0 0 0 
  68.800     -0.000   3454.404 0 0 0 0 0 0 0 0 0 
  69.000     -0.000   3445.056 0 0 0 0 0 0 0 0 0 
  69.200     -0.000   3422.031 0 0 0 0 0 0 0 0 0 
  69.400     -0.000   3387.106 0 0 0 0 0 0 0 0 0 
  69.600     -0.000   3341.893 0 0 0 0 0 0 0 0 0 
  69.800     -0.000   3287.845 0 0 0 0 0 0 0 0 0 
  70.000     -0.000   3226.273 0 0 0 0 0 0 0 0 0 
  70.200     -0.000   3158.352 0 0 0 0 0 0 0 0 0 
  70.400     -0.000   3085.138 0 0 0 0 0 0 0 0 0 
  70.600     -0.000   3007.578 0 0 0 0 0 0 0 0 0 
  70.800     -0.000   2926.516 0 0 0 0 0 0 0 0 0 
  71.000     -0.000   2842.709 0 0 0 0 0 0 0 0 0 
  71.200     -0.000   2756.829 0 0 0 0 0 0 0 0 0 
  71.400     -0.000   2669.472 0 0 0 0 0 0 0 0 0 
  71.600     -0.000   2581.169 0 0 0 0 0 0 0 0 0 
  71.800     -0.000   2492.387 0 0 0 0 0 0 0 0 0 
  72.000     -0.000   2403.536 0 0 0 0 0 0 0 0 0 
  72.200     -0.000   2314.977 0 0 0 0 0 0 0 0 0 
  72.400     -0.000   2227.026 0 0 0 0 0 0 0 0 0 
  72.600     -0.000   2139.956 0 0 0 0 0 0 0 0 0 
  72.800     -0.000   2054.002 0 0 0 0 0 0 0 0 0 
  73.000     -0.000   1969.368 0 0 0 0 0 0 0 0 0 
  73.200     -0.000   1886.224 0 0 0 0 0 0 0 0 0 
  73.400     -0.000   1804.717 0 0 0 0 0 0 0 0 0 
  73.600     -0.000   1724.965 0 0 0 0 0 0 0 0 0 
  73.800     -0.000   1647.069 0 0 0 0 0 0 0 0 0 
  74.000     -0.000   1571.106 0 0 0 0 0 0 0 0 0 
  74.200     -0.000   1497.138 0 0 0 0 0 0 0 0 0 
  74.400     -0.000   1425.212 0 0 0 0 0 0 0 0 0 
  74.600     -0.000   1355.359 0 0 0 0 0 0 0 0 0 
  74.800     -0.000   1287.600 0 0 0 0 0 0 0 0 0 
  75.000     -0.000   1221.943 0 0 0 0 0 0 0 0 0 
  75.200     -0.000   1158.389 0 0 0 0 0 0 0 0 0 
  75.400     -0.000   1096.928 0 0 0 0 0 0 0 0 0 
  75.600     -0.000   1037.545 0 0 0 0 0 0 0 0 0 
  75.800     -0.000    980.218 0 0 0 0 0 0 0 0 0 
  76.000     -0.000    924.920 0 0 0 0 0 0 0 0 0 
  76.200     -0.000    871.618 0 0 0 0 0 0 0 0 0 
  76.400     -0.000    820.276 0 0 0 0 0 0 0 0 0 
  76.600     -0.000    770.855 0 0 0 0 0 0 0 0 0 
  76.800     -0.000    723.313 0 0 0 0 0 0 0 0 0 
  77.000     -0.000    677.605 0 0 0 0 0 0 0 0 0 
  77.200     -0.000    633.686 0 0 0 0 0 0 0 0 0 
  77.400     -0.000    591.507 0 0 0 0 0 0 0 0 0 
  77.600     -0.000    551.022 0 0 0 0 0 0 0 0 0 
  77.800     -0.000    512.180 0 0 0 0 0 0 0 0 0 
  78.000     -0.000    474.931 0 0 0 0 0 0 0 0 0 
  78.200     -0.000    439.227 0 0 0 0 0 0 0 0 0 
  78.400     -0.000    405.019 0 0 0 0 0 0 0 0 0 
  78.600     -0.000    372.257 0 0 0 0 0 0 0 0 0 
  78.800     -0.000    340.894 0 0 0 0 0 0 0 0 0 
  79.000     -0.000    310.881 0 0 0 0 0 0 0 0 0 
  79.200     -0.000    282.172 0 0 0 0 0 0 0 0 0 
  79.400     -0.000    254.726 0 0 0 0 0 0 0 0 0 
  79.600     -0.000    228.502 0 0 0 0 0 0 0 0 0 
  79.800     -0.000    203.460 0 0 0 0 0 0 0 0 0 
